"Hamilton 2002, UCI-1"	
17.8054	-10.58676744
17.1958	-11.14279515
16.6878	-11.72106396
16.0528	-12.30822921
15.5194	-12.86870513
14.9352	-13.51369727
14.4018	-14.04748386
13.7922	-14.5501329
13.2291582	-15.08836772
12.6238	-15.62215431
12.1412	-16.20042312
11.4808	-16.76979549
10.8712	-17.31692675
10.4648	-17.79288646
9.8806	-18.25105329
9.3726	-18.70922011
8.8138	-19.21186916
8.2042	-19.75455219
7.6708	-20.28389056
7.112	-20.72871273
6.5786	-21.16908667
6.0494418	-21.57387483
5.5075582	-21.99645589
4.9784	-22.51689782
4.445	-22.92168598
3.8862	-23.34426704
3.3824418	-23.70457299
2.8194	-24.13160226
2.3622	-24.67873352
1.8034	-25.03014303
1.2954	-25.41269009
0.8382	-25.71516916
0.254	-26.09771622
-0.254	-26.5469866
-0.762	-26.91618899
-1.27	-27.3298736
-1.7272	-27.63235267
-2.286	-27.9882104
-2.7432	-28.29068947
-3.2427418	-28.57982388
-3.7592	-28.98461204
-4.2418	-29.3671591
-4.699	-29.72746505
-5.2324	-30.02994412
-5.6896	-30.33687141
-6.1722	-30.6215576
-6.6463418	-30.83507224
-7.112	-31.19982641
-7.5946	-31.5690288
-8.0772	-31.92488653
-8.6106	-32.15174583
-9.0932	-32.42753557
-9.6012	-32.73891109
-10.033	-33.07252771
-10.5156	-33.39279966
-11.0236	-33.67303763
-11.5062	-33.99330958
-12.0142	-34.26909932
-12.5222	-34.51375151
-13.0302	-34.78064481
-13.462	-35.05643455
-13.97	-35.30553496
-14.4526	-35.57687648
-14.8844	-35.86601088
-15.3416	-36.12400774
-15.7734	-36.33307415
-16.256	-36.65779433
-16.7386	-36.85351608
-17.1958	-37.11151293
-17.6784	-37.36506157
-18.2372	-37.69422997
-18.7452	-37.9077446
-19.1516	-38.14794857
-19.6342	-38.37480787
-20.1676	-38.63725295
-20.5486	-38.85521581
-21.0312	-39.10876444
-21.4841582	-39.44238106
-21.9202	-39.66924036
-22.4028	-39.89165144
-22.8346	-40.1096143
-23.2918	-40.30978428
-23.8252	-40.59447046
-24.2062	-40.77684754
-24.6634	-41.01705151
-25.146	-41.25280726
-25.527	-41.488563
-25.9842	-41.71542231
-26.4414	-41.93338516
-26.8732	-42.19138202
-27.3304	-42.41824132
-27.813	-42.59172196
-28.2448	-42.8052366
-28.702	-43.02764768
-29.1592	-43.26785165
-29.591	-43.5258485
-30.0228	-43.76160425
-30.48	-43.97511889
-30.988	-44.19752997
-31.4452	-44.52669837
-31.877	-44.66459324
-32.258	-44.93593475
-32.7406	-45.07827785
-33.1216	-45.37186047
-33.5534	-45.67878776
-34.1122	-46.02574905
-34.5948	-46.23036724
-35.0774	-46.50170876
-35.4838	-46.68853407
-36.0172	-46.88870404
-36.4236	-47.11111512
-36.8046	-47.38690486
-37.2618	-47.68938393
-37.6428	-47.94738079
-38.0492	-48.23651519
-38.6588	-48.53899426
-38.9128	-48.74361246
-39.37	-48.92154132
-39.8018	-49.26405439
-40.2082	-49.55318879
-40.64	-49.8645643
-41.0718	-50.14480227
-41.4782	-50.47397067
-41.9862	-50.74086396
-42.3926	-50.91434461
-42.7736	-51.23906478
-43.2562	-51.59492251
-43.6118	-51.90629803
-44.0944	-52.26660398
-44.5008	-52.54239372
-44.9072	-52.89380322
-45.3305418	-53.2585574
-45.7496418	-53.56103647
-46.2026	-53.85461909
-46.5836	-54.09927128
-46.99	-54.41954324
-47.4218	-54.75760808
-47.8028	-55.14015514
-48.26	-55.54049508
-48.641	-55.89190459
-49.0728	-56.22552121
-49.4792	-56.54579317
-49.8856	-56.79489358
-50.292	-57.14185487
-50.7238	-57.53774659
-51.1302	-57.92474187
-51.4604	-58.28504782
-51.9176	-58.569734
-52.324	-58.84552374
-52.705	-59.2280708
-53.1368	-59.61506608
-53.4924	-59.93533804
-53.8988	-60.25561
-54.1443418	-60.52695152
-54.0681418	-60.76715548
-53.7040582	-60.95842901
-53.2468582	-57.06178688
-53.0352	-51.91074625
-51.7144	-47.50700685
-50.4698	-43.44578051
-49.149	-39.72706724
-47.879	-36.27524727
-46.609	-32.99245972
-45.3898	-30.0254959
-44.196	-27.34766649
-42.9810418	-24.81662839
-41.7618418	-22.4323816
-40.5849582	-20.13265103
-39.4081	-17.99305643
-38.227	-15.9068405
-37.0289582	-13.99855342
-35.941	-12.16588612
-34.7472	-10.44887257
-33.6338418	-8.754100138
-32.4993	-7.081568811
-31.3647582	-5.484657251
-30.2852582	-3.99450301
-29.2565582	-2.668932969
-28.2236418	-1.494602463
-27.1568418	-0.409236389
-26.0985	0.71616368
-25.0740418	1.89939063
-24.0538	3.091514022
-23.0039418	4.239155199
-21.9286582	5.320073052
-20.8534	6.41878379
-19.812	7.432978319
-18.6944	8.536137279
-17.6276	9.670433791
-16.5354	10.93372873
-15.494	11.96126792
-14.3764	13.0066
-13.2842	13.9941052
-12.2682	15.08836772
-11.2014	16.14704446
-10.1346	17.26354809
-9.0720418	18.13539952
-8.0221582	19.08287073
-6.9553582	19.95472216
-5.9182	20.85771115
-4.9022	21.80963058
-3.81	22.69482668
-2.7982418	23.46881724
-1.7737582	24.18498092
-0.8212582	25.02569481
-0.0635	25.8263747
1.3462	26.56033126
0.9398	26.46691861
1.2573	26.1777842
1.3208	25.3948972
1.2784582	23.97146628
1.1938	23.89584652
0.635	22.51244959
0.5334	22.39234761
0.0254	21.24470643
0	21.23580999
-0.4064	20.46181943
-0.4318	20.39954433
-0.4318	20.31947634
-0.4318	20.27944234
-0.4318	20.31947634
-0.4572	20.32837278
-0.4826	20.26609768
-0.4826	20.24385657
-0.508	20.25275301
-0.4826	20.30613167
-0.508	20.23940835
-0.5164582	20.13265103
-0.508	20.27499412
-0.5334	20.09706526
-0.5588	20.1682368
-0.5334	20.21716724
-0.5334	20.15934036
-0.5588	19.99920438
-0.508	19.99475616
-0.5334	20.03034193
-0.5588	20.03034193
-0.5842	20.06592771
-0.5842	20.02144549
-0.5842	19.99475616
-0.5842	20.01699727
-0.5842	19.89689528
-0.6096	19.91913639
-0.5842	19.91913639
-0.6096	19.86130951
-0.6096	19.87465418
-0.6096	19.84796485
-0.635	19.83462018
-0.635	19.85686129
-0.635	19.83462018
-0.6604	19.79013797
-0.6646418	19.81237907
-0.6604	19.7767933
-0.6858	19.77234508
-0.7112	19.75455219
-0.7027418	19.70117353
-0.7112	19.73675931
-0.7112	19.70562175
-0.7366	19.68782887
-0.7112	19.70117353
-0.7366	19.63889843
-0.762	19.62110554
-0.762	19.60331266
-0.762	19.58107155
-0.762	19.56772688
-0.7747	19.63889843
-0.762	19.58107155
-0.7874	19.63889843
-0.8128	19.62110554
-0.7874	19.64334665
1.6044418	23.38430103
2.3368	26.68932969
3.9878	28.29513769
5.6896	29.54508797
7.3406	30.52814494
9.017	31.48451259
10.668	32.48981068
12.2174	33.41948899
13.8176	34.22906533
15.4093418	35.06977921
17.0053	35.93718243
18.6097418	36.81348209
20.1676	37.62750664
21.844	38.35701499
23.3934	39.17103954
24.9174	40.00730521
26.4922	40.79464043
28.0416	41.50635589
29.591	42.28034645
31.0642	43.12995678
32.512	43.92174023
33.8836	44.58897347
35.2552	45.34072292
36.4744	46.12360993
37.9137418	47.20452778
39.4208	48.1342061
40.6146	48.97047176
41.8338	49.78894454
43.053	50.62076198
44.4203582	51.72836916
45.6776582	52.93828544
46.9730582	54.0814784
48.2727	55.18463736
49.5977418	56.29669276
50.8254	57.44878216
52.1208	58.58307867
53.6194	59.85527005
54.7624	60.89170569
56.0324	61.80803934
57.3024	62.61316745
58.5724	63.36046868
59.6392	63.98766793
60.8076	64.63266007
62.0014	65.24651465
63.2163582	65.78474946
64.4017	66.35412183
65.6039582	66.83008154
66.8147	67.42169502
68.0169582	67.92879228
69.1938418	68.43144133
70.4088	68.90295282
71.628	69.37891253
72.7456	69.83707936
73.8632	70.21962641
71.9497418	67.96437806
71.6364582	61.37211362
71.12	56.10097101
69.6214	51.243513
68.1228	46.6129143
66.7004	42.28034645
65.3034	38.17908612
63.8556	34.33582265
62.5348	30.75945247
61.214	27.23201273
59.8932	24.04263783
58.5681582	21.13794911
57.2685418	18.38449993
55.9773582	15.8045314
54.6777418	13.38914706
53.3654	11.2362078
52.0742418	9.350161835
50.8211582	7.521942751
49.5808	5.627000343
48.3235	4.030088783
47.0789	2.593313202
45.8639418	1.15653762
44.6659	-0.262445075
43.4636418	-1.436775582
42.2613582	-2.602209645
41.0718	-3.69202394
39.8610582	-4.888595555
38.6545582	-6.098511834
37.4523	-7.263945897
36.2204	-8.353760193
35.052	-9.439126267
33.8582	-10.46221724
32.639	-11.58761731
31.5214	-12.74415493
30.3276	-13.77169412
29.1084	-14.75919932
27.94	-15.79563495
26.797	-16.69417572
25.654	-17.71726669
24.511	-18.75370233
23.368	-19.62110554
22.2038418	-20.48850876
21.0608418	-21.33367087
19.9644	-22.28114207
18.7917582	-23.08627018
17.6868582	-23.87360541
16.5777418	-24.59421731
15.4728418	-25.27034699
14.3975582	-26.00875178
13.2588	-26.82722456
12.2428	-27.47666492
11.2268	-28.1527946
10.1346	-28.7488563
9.0889582	-29.30933222
8.0518	-29.98101369
6.9342	-30.65714337
5.9436	-31.22206752
4.8979582	-31.74695767
3.8608	-32.3296747
2.8363418	-32.81897908
1.8118582	-33.33052456
0.7874	-33.91768981
-0.254	-34.49595862
-1.2446	-34.96747012
-2.2352	-35.46567094
-3.2427418	-35.84376977
-4.2672	-36.34641882
-5.2578	-36.80458564
-6.1976	-37.31613113
-7.1628	-37.81878017
-8.1788	-38.26360233
-9.144	-38.68618339
-10.16	-39.05093756
-11.1252	-39.42013995
-12.1412	-39.83827278
-13.081	-40.29199139
-14.0462	-40.77239932
-15.0368	-41.20832504
-16.0274	-41.53749344
-16.9672	-41.92448872
-17.907	-42.32038045
-18.923	-42.72516861
-19.8374	-43.20557655
-20.7772	-43.57922716
-21.7932	-43.96622244
-22.733	-44.32208017
-23.749	-44.6779379
-24.638	-45.04269207
-25.5524	-45.41634269
-26.4922	-45.85226841
-27.4828	-46.31488346
-28.4226	-46.68853407
-29.337	-47.06218469
-30.3276	-47.47142108
-31.2674	-47.84062347
-32.2072	-48.21872231
-33.0708	-48.64130336
-34.0106	-49.05053975
-34.9800418	-49.52649946
-35.8605582	-50.03804495
-36.83	-50.45617778
-37.7952	-50.82982839
-38.735	-51.19903079
-39.5986	-51.75061027
-40.5638	-52.25325931
-41.4782	-52.7247708
-42.4688	-53.22297162
-43.4086	-53.65444912
-44.2722	-54.13040883
-45.1612	-54.58857566
-46.1518	-55.08232826
-47.0577418	-55.62056307
-47.9975418	-56.19438366
-48.9458	-56.70592915
-49.9364	-57.23526752
-50.8508	-57.62671102
-51.7652	-58.06708496
-52.6542	-58.55638934
-53.5686	-59.02790083
-54.5084	-59.49051588
-55.3974	-59.8241325
-56.2652418	-60.21112778
-57.15	-60.62926061
-58.0644	-61.00291123
-58.9026	-61.4076994
-59.7916	-61.81693578
-60.8457	-62.25730972
-61.8744	-62.66654611
-62.7634	-63.03574851
-63.6651	-63.39160624
-64.5414	-63.77415329
-65.4304	-64.1655968
-66.2813	-64.48142053
-67.1576	-64.83283004
-68.0339	-65.13975733
-68.8805582	-65.46892573
-69.7738	-65.82033524
-70.612	-66.15840008
-71.4586582	-66.57653291
-72.263	-66.89680487
-73.1774	-67.18593927
-74.041	-67.42614324
-74.8792	-67.67079543
-71.2808582	-59.32148346
-70.8152	-51.38140787
-68.5038	-44.41549283
-66.2686	-38.26360233
-64.008	-32.556534
-61.7982	-27.11635897
-59.563	-22.68148201
-57.277	-18.48236081
-55.1815	-14.96381751
-53.0309582	-11.55647976
-50.9100582	-8.460517512
-48.8442	-5.551380576
-46.7825582	-2.97586026
-44.7294	-0.796231669
-42.6931582	1.236605609
-40.6569418	3.233857114
-38.608	5.057627976
-36.5506	6.930329276
-34.4889582	8.847512792
-32.4188582	10.73800698
-30.3233582	12.54398495
-28.2194	14.26989494
-26.1874	16.07142469
-24.13	17.68612914
-22.1488	19.25635137
-20.1422	20.78653961
-18.1102	22.18772942
-16.1036	23.51774768
-14.0038582	24.89224816
-11.9168418	26.09771622
-9.8552	27.30318427
-7.8867	28.71771875
-5.8250582	29.82977415
-3.7719	30.83952046
-1.7314418	31.86261143
0.2201418	32.7833933
2.1717	33.59741786
4.1317418	34.50930329
6.0621418	35.40339583
8.0137	36.22631683
10.0118418	36.9202394
12.0353582	37.67643708
14.0165582	38.45932408
15.9554418	39.34007196
18.0848	40.02954631
20.0152	40.74570999
21.8948	41.54194166
23.6982	42.2091749
25.5778	42.78299549
27.5082	43.58367538
29.3624	44.14859953
31.1658	44.78914344
33.0454	45.50975534
34.7726	46.25705657
36.6522	46.95097915
38.5826	47.59152306
40.3606	48.4233405
42.1894	49.25070972
43.9674	49.9045983
45.8216	50.70527819
47.5234	51.46592409
49.2252	52.36446485
51.0497582	53.31638428
52.8108418	54.17933927
54.61	55.0289496
56.2991	55.94973147
58.0263	56.99061533
59.7662	58.11156718
61.4891582	58.99676328
63.246	59.97537204
64.9478	60.88280924
66.5988	61.89255555
68.3768	62.8489232
70.0786	63.68074064
71.8566	64.45028298
73.4568	65.26875576
75.0824	66.05609098
76.7588	66.60767046
74.5701582	63.90315172
74.4304582	57.78239878
74.0156	52.62246171
72.5678	47.88955391
70.9676	43.46802162
69.5198	39.34452018
68.0466	35.60356581
66.5734	32.03609207
65.2526	28.71771875
63.8302	25.67068694
62.3824	22.83716977
60.9854	20.27944234
59.5757	17.79288646
58.1914	15.39084679
56.8198	13.19342531
55.4693582	11.20062203
54.1189418	9.238956294
52.7854418	7.406288989
51.4604	5.715964775
50.1565418	4.070122778
48.8696	2.642243639
47.5784418	1.147641177
46.2915	-0.169032421
45.0088	-1.423430917
43.7472582	-2.637795418
42.4942	-3.794333038
41.2284418	-4.919733106
39.9499582	-6.071822504
38.6757418	-7.152740357
37.4311418	-8.220313545
36.1780582	-9.305679619
34.8996	-10.36435636
33.6804	-11.47196355
32.385	-12.5528814
31.1404	-13.58042059
29.8958	-14.60795978
28.6512	-15.67998119
27.3812	-16.64524528
26.1916418	-17.64609515
24.9639582	-18.6247039
23.749	-19.46986601
22.5425	-20.41733721
21.3571582	-21.31587798
20.1803	-22.07652388
19.0076582	-22.96171998
17.8392582	-23.73571054
16.6497	-24.50080466
15.494	-25.24810589
14.3256	-25.95982135
13.2164582	-26.65374392
12.065	-27.36101115
10.9474	-28.04158906
9.7832418	-28.67768475
8.6783418	-29.31378044
7.5692	-29.9009457
6.4897	-30.5192485
5.3678582	-31.07972442
4.2587418	-31.66244146
3.1411418	-32.24071027
2.0574	-32.80118619
0.9609582	-33.26824946
-0.1100582	-33.82427716
-1.1938	-34.32247798
-2.2606	-34.80288592
-3.3274	-35.30553496
-4.3815	-35.73256423
-5.4186582	-36.22631683
-6.4727582	-36.63555322
-7.5099418	-37.11151293
-8.509	-37.5563351
-9.652	-38.01895014
-10.6172	-38.45932408
-11.6586	-38.85076759
-12.8693418	-39.2866933
-13.9530582	-39.7181708
-15.0452582	-40.13630363
-16.129	-40.6434009
-17.1704	-40.9948104
-18.1864	-41.33732347
-19.2235582	-41.66649187
-20.2692	-42.03124604
-21.2598	-42.39155199
-22.3266	-42.72961683
-23.3172	-43.16554255
-24.3078	-43.61481294
-25.5016	-43.94842956
-26.4668	-44.31318373
-27.5082	-44.66459324
-28.5242	-45.0471403
-29.5656	-45.42523913
-30.5562	-45.79888975
-31.5468	-46.1191617
-32.5628	-46.4883641
-33.528	-46.83087716
-34.544	-47.21342422
-35.6108	-47.57817839
-36.576	-47.93403612
-37.6174	-48.28099741
-38.6842	-48.67688913
-39.624	-49.04609153
-40.6146	-49.43308681
-41.5798	-49.82453031
-42.672	-50.1937327
-43.6118	-50.5629351
-44.7294	-50.99441259
-45.6184	-51.36806321
-46.5836	-51.68388694
-47.5996	-52.08422689
-48.514	-52.50235972
-49.8602	-52.9516301
-50.7280418	-53.52545069
-51.8668	-53.8768602
-52.7558	-54.35726814
-53.7718	-54.77540097
-54.7624	-55.19798202
-55.753	-55.63835596
-56.6928	-56.02090302
-57.6326	-56.47906985
-58.674	-56.93278845
-59.6392	-57.43988571
-60.5917	-57.97812053
-61.595	-58.37846048
-62.5602	-58.83217908
-63.4492	-59.27255302
-64.4398	-59.87306294
-65.4304	-60.33122976
-66.3448	-60.7493626
-67.2592	-61.18528831
-68.1482	-61.61231759
-69.1388	-62.12386308
-70.0786	-62.63540856
-70.9676	-63.04464495
-71.9074	-63.44943312
-73.152	-64.03659837
-73.6642418	-64.3924561
-73.8124	-64.76610671
-75.9206	-65.13086089
-72.6990418	-60.02430247
-71.6830418	-51.78619604
-70.3834	-44.46887149
-68.0212	-38.90859447
-65.7352	-32.97466683
-63.5	-28.27734481
-61.2648	-24.02484494
-59.0042	-20.03923838
-56.6674	-16.04918359
-54.5634418	-12.53508851
-52.3790418	-9.403540494
-50.2581418	-6.627850206
-48.1668582	-3.914435021
-46.101	-1.601359781
-44.0097418	0.262445075
-41.9608	2.290834132
-39.8907	4.123501437
-37.8036582	5.973961629
-35.6743	7.815525378
-33.5534	9.470263818
-31.4409582	11.4630671
-29.21	13.24680397
-27.1272	14.94602463
-25.0952	16.59186662
-23.0886	18.22436396
-21.0312	19.71896642
-19.0246	21.195776
-16.9375582	22.61031047
-14.8971	23.81133031
-12.8566418	25.09241813
-10.8288582	26.32457552
-8.8138	27.51669891
-6.8199	28.6865812
-4.8175418	29.77194727
-2.8278582	30.7461078
-0.8297418	31.60461457
1.1387582	32.53429289
3.1496	33.51290165
5.1096418	34.40699419
7.0866	35.16319187
9.0127582	35.86601088
11.1040418	36.69782832
13.1741418	37.48071533
15.2273	38.28139522
17.1577	39.13545377
19.5072	39.90499611
21.3614	40.56778113
23.3426	41.18163571
25.1714	41.86221362
27.0764	42.6406524
28.9306	43.25450698
30.8102	43.82832757
32.639	44.46442326
34.5186	45.13610473
36.3474	45.95902573
38.3286	46.51505343
40.8432	47.62710883
42.6974	48.24541164
44.5516	48.97047176
46.3296	49.65549789
48.1118418	50.46507422
49.7628418	51.34137388
51.7398	52.19988065
53.4924	52.93828544
52.3790418	51.58602607
53.3146	47.06218469
53.0352	47.05773647
53.086	47.22232066
54.1274	51.28799522
55.9308	54.19268394
57.785	55.08677648
59.4614	55.92304214
61.214	56.81268647
63.0131582	57.79574344
64.7488418	58.77880042
66.548	59.66399652
68.2879	60.53139974
70.0489582	61.4699745
71.6026	62.31068838
73.5076	63.29374536
75.2602	64.00990904
73.2366582	62.11941485
73.152	55.99866191
72.9234	50.91879283
71.374	46.41274433
69.85	42.28924289
68.3514	38.4014972
66.8782	34.71836971
65.4558	31.35551416
63.9318	28.28624125
62.5094	25.50165452
61.0954582	22.82827333
59.6603582	20.11485814
58.2549	17.71726669
56.8663582	15.48870766
55.3974	13.36245773
54.102	11.33406868
52.7304	9.376851164
51.3842	7.486356978
50.0507	5.876100753
48.7087418	4.305878523
47.371	2.802379617
46.0798418	1.343362928
44.7929	-0.040033995
43.4975	-1.223260944
42.1851582	-2.370902121
40.9067	-3.505198633
39.6155418	-4.621702258
38.3413	-5.70262011
37.0543582	-6.694573531
35.7801418	-7.802180713
34.4847418	-8.811927019
33.2486	-9.919534201
31.9532	-10.96041806
30.6832	-12.05023236
29.4386	-13.05997866
28.1178	-14.0964143
26.8986	-15.11950527
25.6286	-16.09811402
24.3586	-17.12565322
23.2156	-18.06422798
21.9498418	-19.0161474
20.7306418	-19.90134351
19.5114418	-20.81322894
18.3049418	-21.5872195
17.0942	-22.44127805
15.8834582	-23.25975082
14.6812	-24.02484494
13.5085582	-24.8388695
12.3528582	-25.56392962
11.176	-26.25340397
10.0033582	-26.94732654
8.8434418	-27.60566334
7.7131418	-28.33517169
6.5743582	-28.98461204
5.4271418	-29.52729508
4.2926	-30.14114966
3.1538418	-30.71497025
2.0235418	-31.33772128
0.9652	-31.96492053
-0.2794	-32.4942589
-1.3165582	-32.99245972
-2.4384	-33.54848742
-3.5306	-33.97996492
-4.5974	-34.52264795
-5.715	-35.12315787
-6.7564	-35.60356581
-7.7978	-36.05728441
-8.9154	-36.51545124
-10.0076	-36.97806629
-11.0955582	-37.34726868
-12.1877582	-37.77429795
-13.2842	-38.34367032
-14.351	-38.75290671
-15.4686	-39.14879843
-16.51	-39.52689727
-17.5768	-39.92723722
-18.6182	-40.26085384
-19.685	-40.71012422
-20.701	-41.22166971
-21.7678	-41.5908721
-22.86	-41.94672983
-23.9268	-42.32482867
-24.892	-42.6406524
-26.0096	-43.01430302
-27.0256	-43.41909118
-28.1178	-43.80163824
-29.1846	-44.25090863
-30.226	-44.58007703
-31.2674	-44.92259009
-32.3088	-45.33182648
-33.274	-45.63875377
-34.3450418	-45.88785418
-35.3314	-46.29709057
-36.4744	-46.68853407
-37.4142	-47.10221868
-38.6588	-47.53369618
-39.497	-47.84507169
-40.5638	-48.13865432
-41.5798	-48.47671916
-42.672	-48.90819666
-43.6372	-49.33967415
-44.8056	-49.70442833
-45.6692	-50.10032005
-46.7614	-50.49621177
-47.7266	-50.8520695
-48.8188	-51.22572012
-49.8602	-51.58602607
-51.2318	-52.17763954
-52.1716	-52.46677395
-53.213	-52.90714789
-54.229	-53.33862539
-55.2196	-53.89910131
-56.2356	-54.29054481
-57.2262	-54.69533298
-58.2422	-55.08232826
-59.309	-55.54939153
-60.325	-56.04759235
-61.3156	-56.55468961
-62.2808	-57.04399399
-63.5254	-57.61781458
-64.5414	-58.10711896
-65.5066	-58.59642333
-66.4633418	-59.0634866
-67.4539418	-59.57058387
-68.4233582	-60.07323291
-69.4182	-60.55364084
-70.3834	-61.05628989
-71.3232	-61.52335316
-72.3138	-61.92814132
-73.3044	-62.39965282
-74.2696	-62.82668209
-75.1586	-63.29374536
-72.5424	-61.5322496
-71.7677	-52.85376923
-70.8406	-45.84337196
-68.5038	-39.75820479
-66.2686	-34.64274994
-63.9064	-29.5317433
-61.6458	-25.52389563
-59.436	-21.44042818
-57.1754	-17.5126485
-55.0164	-13.9941052
-52.8362418	-10.81362675
-50.6899418	-8.006798907
-48.6029	-5.093213749
-46.4777582	-2.691174077
-44.3653418	-0.640543913
-42.2952418	1.263294939
-40.2420582	3.078169358
-38.1762	4.750700685
-36.0764582	6.432128455
-34.0106	8.260347539
-31.8854582	10.00405041
-29.7815	11.75664973
-27.686	13.4380775
-25.4762	15.19067682
-23.495	16.81872593
-21.3868	18.40674104
-19.3294	19.87020595
-17.2974	21.24470643
-15.2696418	22.68593024
-13.2418582	24.06487894
-11.2310418	25.230313
-9.2286582	26.47581505
-7.2263	27.5344918
-5.3424582	28.56647921
-3.8015418	29.6340524
-2.6119582	30.68828092
-1.6213582	30.8484169
-0.7450582	30.48811095
-0.1947418	30.28349275
0	30.14114966
0.0508	30.06108167
0	29.90539392
0.0169418	29.81198126
0.0211582	29.82977415
0.0127	29.83422237
0.0508	29.69187928
0.0254	29.65629351
0	29.72746505
0	29.66963817
0.0254	29.56288085
0.0254	29.54508797
0.0254	29.62070773
0.0508	29.53619152
0.0254	29.46501998
0.0254	29.49170931
0.0254	29.54953619
0.0508	29.47836464
0.0508	29.42053776
0.0508	29.48726109
0.0423418	29.4071931
0.0254	29.35381444
0.0254	29.38940021
0.0508	29.45612353
0.0254	29.38940021
0.0508	29.28264289
0.0254	29.32267689
0.0254	29.37160732
0.0508	29.31822866
0.0254	29.25150534
0.0762	29.33157333
0.0254	29.28709111
0.0508	29.22481601
0.0254	29.28264289
0.0254	29.22926423
0.0254	29.33602155
0.0254	29.18033379
0.0254	29.22926423
0.0254	29.33157333
0.0211582	29.15364446
0.0254	29.15364446
0.0296418	29.29598756
0.0254	29.21591957
0.0211582	29.15809269
0.0254	29.15364446
0.0423418	29.18923024
0.0254	29.11805869
0.0508	29.16698913
0.0508	29.12250691
0.0254	29.1402998
0.0254	29.21147135
0.0508	29.1402998
0.0254	29.08247292
0.0254	29.14474802
0	29.12250691
0.0254	29.10916225
0.0508	29.04688715
0.0508	29.05133537
-0.0254	29.10471403
0	29.10471403
0.0254	29.02909426
0	29.07357648
0	29.07357648
0.0508	29.08247292
0.0508	29.02909426
0	29.02909426
0.0508	29.06023181
0.0254	29.06468003
0	29.05133537
0.0254	28.98906026
0.0254	29.05133537
0	29.01574959
0.0254	29.05133537
0	28.9757156
0.0254	28.99350849
0	29.0379907
0.0508	29.0379907
0.0508	28.94457805
0	28.9757156
0.0254	29.0379907
0.0508	28.99350849
0.0508	28.90899228
0.0254	28.95792271
0.0508	29.00240493
0.0254	28.98016382
0.0508	28.88675117
0.0508	28.88230295
0.0254	29.01130137
0.0508	28.99350849
0.0254	28.8734065
0.0254	28.8734065
0.0508	28.94457805
0.0254	28.86006184
0.0508	28.88675117
0.0254	28.92233694
0.0508	28.88675117
0.0508	28.94012983
0.0254	28.95792271
0	28.88675117
0.0254	28.84671717
0.0254	28.8734065
0.0254	28.96681916
0.0254	28.82892429
0.0508	28.86006184
0	28.88230295
0	28.93123338
0.0254	28.90899228
0.0508	28.85116539
0	28.85116539
0.0508	28.98016382
0.0254	28.9757156
0.0254	28.94457805
0.0254	28.94457805
0	28.95347449
0.0254	28.95792271
0.0508	28.94457805
0.0254	28.98906026
0	28.95792271
0.0508	28.91788872
0.0508	28.92233694
0.0508	28.85116539
0.0254	28.95792271
0.0254	28.96681916
0.0508	28.95347449
0.0254	28.88675117
0.0508	28.94457805
0	28.91788872
0.0508	28.90899228
0.0254	28.86451006
0.0254	28.91788872
0.0508	28.88675117
0.0254	28.88230295
0.0508	28.94457805
0	28.93123338
0.0508	28.92233694
0.0508	28.88675117
0.0508	28.94012983
0.0508	28.89564761
0.0508	28.92233694
0.0254	28.89564761
0.0254	28.92233694
0.0254	28.91788872
0.0508	28.88230295
0.0508	28.93123338
0.0508	28.90009583
0.0508	28.8734065
0.0508	28.8734065
0.0465582	28.95347449
0.0254	28.95792271
0.0508	28.86451006
0.0508	28.86451006
0.0508	28.9757156
0.0508	28.86006184
0.0762	28.90009583
0.0254	28.92233694
0.0254	28.98906026
0.0508	28.88230295
0.0508	28.85116539
0.0508	28.90899228
0.0762	28.8734065
0.0508	28.90009583
0.0508	28.96681916
0.0508	28.86006184
0.0508	28.88230295
0.0508	28.95347449
0.0550418	28.88675117
0.0508	28.91788872
0.0465582	28.98906026
0.0508	28.9757156
0.0508	28.91788872
0.0635	28.90899228
0.0508	28.98906026
0.0677418	29.0379907
0.0762	28.91788872
0.0762	28.88230295
0.0762	28.94012983
0.0762	28.9757156
0.0508	28.90009583
0.0762	28.94457805
0.0762	28.96681916
0.0762	28.96681916
0.0762	28.94012983
0.1016	28.9757156
0.0508	29.00240493
0.0762	28.98016382
0.0762	28.9757156
0.1016	28.98016382
0.1016	28.98016382
0.0762	29.01130137
0.0762	28.99350849
0.0762	28.96681916
0.0762	28.9757156
0.0762	29.01574959
0.1016	28.95347449
0.0762	28.98016382
0.0931418	28.99350849
0.0973582	29.06023181
0.1016	29.02909426
0.1016	28.94457805
0.1016	28.98906026
0.1100582	29.0379907
0.1143	28.98906026
0.1016	28.9757156
0.1227582	29.02464604
0.127	29.08692114
0.127	29.08247292
0.127	28.98016382
0.1016	29.00240493
0.1016	29.06468003
0.1143	29.02909426
0.1016	28.98906026
0.127	29.02464604
0.127	29.06023181
0.1524	29.0379907
0.1016	29.10916225
0.1778	29.10916225
0.127	29.06468003
0.1524	29.04688715
0.127	29.11805869
0.1524	29.12250691
0.1524	29.10471403
0.1778	29.05133537
0.127	29.09581758
0.127	29.12250691
0.1778	29.04688715
0.1778	29.10916225
0.1778	29.12250691
0.1524	29.16698913
0.2032	29.02909426
0.1778	29.08247292
0.1778	29.13140336
0.1947418	29.22481601
0.2032	29.1402998
