"Graff, 2001, C5"	
5014	
-82.04414252	-9.328028099
-80.08995171	-7.381157209
-78.21627692	-5.055183076
-76.25202164	-3.315273583
-74.26595993	-1.624758219
-72.44093023	0.085195768
-70.424675	1.540773965
-68.47383905	3.160120975
-66.59177718	4.353329344
-64.67113472	5.042530686
-62.73204068	5.236329523
-60.78959181	6.184804973
-58.82869133	6.980107013
-56.94662946	7.80285938
-54.96727742	9.269640469
-53.07682847	10.33109156
-51.20483109	11.35457286
-49.40831752	12.52078651
-47.4423848	13.83451077
-45.51503267	15.20506334
-43.60613214	16.23841818
-41.6871671	17.62760474
-39.73129887	18.9216336
-37.78549517	20.01497526
-35.99904606	20.61732192
-34.17737122	21.75997505
-32.23659976	22.90054171
-30.24382836	23.96821925
-28.38692776	24.87803568
-26.58873674	25.85882565
-24.71673939	26.90688651
-22.71558091	27.70878236
-20.86538997	28.74682215
-19.08397311	29.61637009
-17.20694351	30.72322922
-15.24939787	31.34749763
-13.31198125	32.12188966
-11.41985488	33.10383181
-9.433793172	33.8992014
-7.509795877	34.91352701
-5.569024422	35.67938211
-3.586317542	36.50313121
-1.710965336	37.47620319
0.238193224	38.07690716
2.209158167	39.01539088
4.119736134	39.61675543
5.996765756	40.58882425
8.006311292	41.11958654
9.891727994	42.28078095
11.76875762	42.83098703
13.83533535	43.50971553
15.76771972	44.62611908
17.66320092	45.29842644
19.53184346	46.17705129
21.41390533	46.8396191
23.20874152	47.80835979
25.17802904	48.5185576
27.15738109	49.42818586
29.00924947	50.23085276
30.97350475	51.17749084
32.9025343	51.855659
34.79130583	52.98054237
36.5744001	53.75201769
38.47491355	54.41416122
40.49116878	55.67532107
42.32123072	56.34815172
44.30226019	57.34880177
46.29167673	58.4324693
48.13515801	59.2920273
50.08599396	60.33123908
51.99824934	61.41650879
53.96250465	62.62566241
55.94856636	63.75749278
57.82895081	65.17806035
59.77139968	66.26992139
61.72726791	67.60524369
63.60932975	68.92300042
65.53500446	70.5663839
67.49590494	71.92060071
69.40983771	73.46345448
71.19293199	75.064057
73.04312293	76.32658438
74.82286234	77.67779403
76.66298879	79.15639494
78.70272786	80.90369572
80.6133058	82.05755856
82.46517416	84.04314669
84.26001035	84.84792541
86.21420116	86.19139393
88.13148876	87.63549857
90.04206673	89.03583145
91.93922534	90.17092354
93.90012581	91.72283183
95.85934884	92.58361168
97.84541058	94.09241704
99.70902085	94.77672734
101.6665665	95.74053906
103.5872089	97.28608721
105.4944321	98.64299736
107.4335261	98.97263027
109.3692653	100.0434276
111.3586819	101.4625468
113.225647	102.4260945
115.18487	103.0681379
117.0937706	104.0730573
119.0781549	105.5068251
120.9769909	104.9844498
122.9496333	106.4333615
122.7936335	97.26724208
120.8444749	90.20282652
118.8886067	83.97260798
116.9931256	77.50300167
115.2100313	72.88038506
113.2910662	67.39842693
111.4727462	62.27266857
109.5219103	56.61617391
107.5039776	51.85897497
105.6504318	47.14895335
103.7096604	43.59462963
101.7353406	38.81866758
99.8214078	34.89323628
97.90579758	31.79854139
95.93986486	28.2733069
94.0091579	24.77678493
92.10696704	21.56400843
90.18296975	19.21274645
88.40323033	16.87289653
86.53962004	14.49294157
84.55020349	11.66393539
82.65472229	9.751782812
80.71898309	7.652688633
78.7748568	5.789582645
76.80556925	4.049968812
74.92518479	2.244979135
73.05654225	0.530791489
71.00673871	-0.635381438
69.04416082	-2.048905866
67.16377637	-3.053240102
65.23810165	-4.272283303
63.3157818	-5.520979115
61.39681675	-6.654889031
59.44598078	-7.525756254
57.54378992	-8.196947098
55.63992164	-9.105259429
53.80985969	-9.695806287
51.94792684	-10.41666483
50.01051022	-10.90312692
48.10328708	-11.817759
46.31012831	-12.41012449
44.35761494	-13.1883175
42.46381116	-13.78041668
40.58174929	-14.84764543
38.60071983	-16.15997052
36.67169028	-16.80982304
34.75272524	-17.88902471
32.83711505	-19.2277639
30.83427915	-20.24158668
28.87505609	-21.24073706
27.02318774	-22.19379472
25.06564212	-23.12693995
23.28758009	-23.99124204
21.39880856	-25.10597842
19.45803711	-25.98997231
17.53403981	-26.91543109
15.61675221	-27.77211192
13.64243241	-28.69319985
11.73185444	-29.81271903
9.822953913	-30.624036
8.031472558	-31.52468096
6.112507511	-32.40807517
4.297542332	-33.33040781
2.284641938	-34.08928395
0.345547899	-35.02675259
-1.565030042	-35.52738945
-3.431995168	-36.8360803
-5.332508614	-37.87367438
-7.246441413	-38.52195275
-9.203987028	-39.4263984
-10.99546838	-40.16335728
-12.892627	-41.35183021
-14.75288246	-41.91124479
-16.73055709	-42.83420894
-18.67971563	-43.87254921
-20.60539034	-44.59185915
-22.42203293	-45.34611622
-24.26048196	-45.95597543
-26.15260832	-47.04183475
-28.13867004	-47.76026951
-29.99389325	-48.51471396
-31.83569709	-49.21513708
-33.71943637	-50.09925159
-35.65182075	-51.07535972
-37.43156019	-51.85155699
-39.2213641	-52.77338615
-41.21245809	-53.63367823
-43.17335853	-54.62066791
-45.07387201	-55.52535365
-47.05657889	-56.37731411
-48.963802	-57.2606428
-50.89450895	-58.28463221
-52.68934514	-59.12296447
-54.5697296	-60.1974167
-56.43333986	-61.25519366
-58.47643377	-62.5148951
-60.3148828	-63.32033141
-62.28417033	-64.46326947
-64.24842563	-65.40685395
-66.12377784	-66.79296306
-68.05280738	-68.08469638
-70.04390134	-69.18122875
-71.96957605	-70.332584
-73.88350885	-71.51331983
-75.79408679	-72.70271889
-77.57214879	-73.80878537
-79.46763002	-75.30506665
-81.34633703	-76.47776647
-83.14620546	-77.42405001
-85.01317059	-78.55498988
-87.07471607	-79.84108135
-88.90813283	-81.16214299
-90.80193663	-82.69473685
-92.82154669	-83.64185504
-94.74554396	-85.33371522
-96.55547692	-86.21133571
-98.62037723	-87.77713798
-100.5712132	-89.39073524
-102.3610171	-90.74031815
-104.3890143	-91.85860626
-106.2844955	-93.21415508
-108.1833315	-94.33826269
-110.2180383	-95.51818757
-112.1806162	-96.8103595
-114.3092584	-97.86502601
-116.4127393	-98.91040985
-118.3719623	-100.360147
-120.1986694	-101.3601835
-122.2803439	-102.6493055
-124.0584059	-103.4611518
-122.1344086	-94.23205262
-120.2959596	-88.42906897
-118.318285	-81.87147265
-116.3221587	-75.95304388
-114.5222903	-71.62271294
-112.4674545	-65.84571035
-110.5166185	-60.94468684
-108.647976	-56.50031415
-106.729011	-51.69905745
-104.7798524	-47.9561326
-102.8625648	-43.7931579
-100.9217933	-39.72714315
-99.06657014	-36.00375667
-97.07379877	-32.64316946
-95.07599512	-28.90721042
-93.24761061	-26.16039605
-91.39909706	-23.59587359
-89.59755123	-20.61093374
-87.81948921	-18.18807567
-85.84181457	-15.8219368
-83.93962371	-13.0369948
-82.07601342	-10.69578988
-80.24930633	-8.705042602
-78.42930888	-7.031692567
-76.30066673	-5.089744186
-74.46389512	-3.326292272
-72.59860743	-1.682403614
-70.58738445	-0.458666034
-68.71538708	0.872423701
-66.7511318	2.028119293
-64.776812	3.358351566
-62.85952437	4.75454203
-60.94726899	5.595784658
-59.04340071	6.782641106
-57.1462421	7.688196468
-55.33127692	8.517986652
-53.47269887	9.858530813
-51.45812106	10.78692823
-49.45360777	12.11840361
-47.58328782	12.99902863
-45.6576131	13.8777611
-43.83426085	14.65804293
-42.05619882	15.47336887
-40.16742728	16.0881928
-38.17801074	16.81824237
-36.30098112	17.80293242
-34.31995165	18.73861085
-32.36072862	19.66641484
-30.52060218	20.78726381
-28.48925018	21.60253912
-26.58873674	22.71946094
-24.64461045	23.59362276
-22.70216158	24.46753462
-20.70939018	25.41090105
-18.84913474	26.27159762
-16.89829879	27.18541477
-14.88875323	27.92861732
-13.03520746	28.71739195
-11.14643592	29.67444573
-9.143600026	30.59094086
-7.196118907	31.18008508
-5.324121534	32.00074626
-3.329672741	32.70172322
-1.482836633	33.69772763
0.30528989	34.32273708
2.145416334	35.25197382
4.131478046	35.96583491
6.092378519	36.6636979
8.02644031	37.40584245
9.948760189	38.14355713
11.88953164	38.95975808
13.75985158	39.69208559
15.54462327	40.29297959
17.40655612	41.05165223
19.43287587	41.68656155
21.36693766	42.45986571
23.26912852	43.26083246
25.21157739	43.93442969
27.13557468	44.70973756
29.06963648	45.38291239
30.90137584	46.14194884
32.71634102	47.04258724
34.55646746	47.70540321
36.37311006	48.18169812
38.28872027	49.11523745
40.26471749	49.65155942
42.19877928	50.39384978
44.06574438	51.21435679
45.942774	52.09980886
47.74767468	52.83702199
49.73541381	53.52396181
51.66779819	54.45689041
53.52302138	55.28363627
55.44869609	56.06823778
57.40120948	56.9310019
59.3671422	57.9216666
61.14688162	58.62689097
62.99707256	59.49276118
64.93448918	60.63351112
66.89371224	61.61599006
68.7858386	62.78335059
70.70312623	63.97099328
72.72105888	65.10554287
74.5410563	66.18888299
76.50866644	67.45725496
78.41588955	68.44491791
80.42711253	69.71432829
82.32594856	71.26791769
84.19626851	72.10461014
85.97768535	73.41597298
87.93187616	74.70638558
89.91961528	76.39005691
91.76980622	77.56056348
93.69883577	79.17450152
95.68322006	80.55623063
97.6608947	82.15221347
99.49766631	83.73095913
101.4183088	85.14205344
103.1997256	86.5628924
105.1002391	87.41265896
107.0359783	89.35739533
108.9482336	90.32862735
110.920876	91.65827789
112.8482282	93.07876913
114.770548	94.30662347
116.6626744	95.41036819
118.6386716	96.27303164
120.6247333	97.16896593
122.5168597	98.73828047
122.5369887	89.84897864
120.6398301	83.21137755
118.7242199	77.90621285
116.7230614	72.13283726
114.8409995	66.1901639
112.9052603	61.45054996
110.9326179	56.78739859
108.9952013	52.57712116
107.0561073	48.2241396
105.1438519	44.12937289
103.1561128	40.59673943
101.2857928	37.15977404
99.3970213	33.64623501
97.39083057	30.82728528
95.47522035	27.90615827
93.603223	24.61348419
91.77148364	22.50992882
89.90284112	20.32625097
88.02245667	17.71478398
86.03639496	15.76043621
84.12581699	13.86810147
82.34440016	12.26878479
80.48917694	10.4146133
78.52156683	8.768830491
76.59085987	7.006665844
74.66183033	5.315701124
72.7546072	4.104872214
70.78699706	2.929719375
68.83112886	1.990923116
66.95577665	0.627994121
65.17771465	-0.175657144
63.31242694	-1.669923525
61.39178451	-2.615115376
59.35372285	-3.467120909
57.4817255	-4.583760523
55.52417986	-5.470078053
53.58508582	-6.299767287
51.71979811	-7.356840948
49.78573632	-8.493325995
47.8382552	-9.477402424
45.8739999	-10.34155242
43.97348645	-11.26491885
42.05116657	-12.6491033
40.0298791	-13.52228602
38.13775273	-14.67826597
36.27414246	-15.67180225
34.28975817	-16.77554766
32.31208353	-17.61313768
30.44176358	-18.76332753
28.42718577	-19.74342749
26.4461563	-20.8102868
24.59932019	-21.61083083
22.72900024	-22.56009737
20.73119661	-23.69386988
18.77868322	-24.5076488
16.89997621	-25.45614528
14.91559189	-26.30188117
12.99830428	-27.33588511
11.21353259	-28.08727159
9.388502915	-29.11833959
7.422570194	-29.96909584
5.446572978	-30.76577806
3.587994958	-31.73594542
1.801545851	-32.30598679
0.015096744	-33.10240622
-1.781416859	-33.54403992
-3.634962631	-35.14733894
-5.538830909	-35.92083354
-7.365538025	-36.90658101
-9.227470877	-37.46137445
-11.19172618	-38.27700276
-13.37740052	-39.27634554
-15.21081728	-40.35663805
-17.09455657	-41.14244256
-18.96319911	-41.83448443
-20.87713188	-42.5785871
-22.74745184	-43.22497926
-24.52719126	-44.00874492
-26.44951113	-44.90237088
-28.3701536	-45.70990038
-30.20189294	-46.63917701
-32.13763214	-46.95241512
-33.96601668	-47.8612677
-35.89169139	-48.74355974
-37.74355974	-49.79800569
-39.62729903	-50.37523152
-41.53452214	-51.4658858
-43.38639049	-51.91569233
-45.31206521	-52.86944905
-47.17064325	-53.89766447
-48.99902776	-54.69445138
-50.93476696	-55.58265894
-52.76818374	-56.42936202
-54.73914871	-57.31942856
-56.86443603	-58.33021131
-58.72972374	-59.08044352
-60.64868876	-60.30191888
-62.5273958	-61.21572814
-64.30713524	-61.94122877
-66.20261644	-63.29187255
-68.10816213	-64.21956578
-69.94996599	-65.31118877
-71.88738262	-66.11120101
-73.70570263	-67.20272896
-75.5877645	-68.00443074
-77.54363272	-69.08115142
-79.34014632	-70.0961564
-81.29936935	-71.18606972
-83.14956029	-72.70170472
-85.06013826	-73.53051419
-86.9103292	-74.82401012
-88.76890722	-76.1755493
-90.66774325	-77.4019107
-92.58503088	-78.54127911
-94.39496381	-79.22736147
-96.37096103	-80.72439256
-98.20270039	-81.93880932
-100.1350848	-83.51191904
-101.9819209	-84.48245501
-103.8522408	-86.04974637
-105.6823028	-86.800056
-107.5106873	-88.3861486
-109.5839747	-89.80545643
-111.6706814	-90.99284402
-113.5057756	-91.91549773
-115.3693859	-93.04638667
-117.2950606	-94.52406616
-119.0865419	-95.52071539
-121.0742811	-96.73448578
-122.864085	-97.76754191
-124.8652435	-98.47229595
-126.7104022	-99.44838776
-128.5622705	-100.2311204
-130.4996872	-101.1854764
-132.6501357	-102.7858205
-134.4667783	-103.5074071
-136.4075498	-104.018563
-138.596579	-105.4893707
-140.7218663	-105.9792576
-142.5116702	-106.9040488
-144.48599	-107.588097
-146.2808262	-108.3614191
-148.1192752	-109.1004199
-150.1824981	-110.1257724
-152.2507533	-110.9896319
-154.4364276	-111.8448423
-153.1414617	-102.3847224
-151.3617223	-96.21731432
-149.4360476	-89.92703154
-147.3795343	-83.82665675
-145.3766985	-77.69475005
-143.5986364	-72.87930286
-141.637736	-67.62520865
-139.4419971	-62.32895385
-137.3267743	-57.2805239
-135.1679387	-52.31753468
-133.1349092	-48.02787222
-131.1270411	-44.84225359
-129.0302699	-40.6502464
-126.8982729	-36.52835763
-124.7763404	-32.298688
-122.6208596	-29.35252575
-120.4150562	-25.73120819
-118.3468011	-22.45602121
-116.5318359	-19.81504571
-114.6598385	-17.33724069
-112.6301639	-15.19124826
-110.5518443	-12.80108793
-108.6697824	-10.73810443
-106.8648817	-9.007922673
-104.9761102	-7.234305296
-103.0051452	-5.697239645
-101.19018	-4.129087306
-99.23263443	-2.526925084
-97.12915352	-0.951126802
-95.30915609	0.178597259
-93.31135244	1.35407754
-91.50645176	2.626687025
-89.53884162	3.444092551
-87.45716715	4.273258484
-85.60697621	5.151060913
-83.74504333	6.163427831
-81.76065903	7.016321229
-79.93730677	7.702382449
-78.10053516	8.710759931
-76.20337655	9.718661746
-74.24750832	10.69802138
-72.45770439	11.60317216
-70.46325559	12.33651123
-68.37319401	13.70756345
-66.57668041	14.45560681
-64.57719937	15.53314043
-62.74042776	16.32576322
-60.87178524	17.14009768
-58.9746266	18.23021113
-57.12108083	19.41241129
-55.20882547	19.99333091
-53.3871506	21.10507234
-51.46483075	21.86674661
-49.64315588	22.86492265
-47.66548125	23.70972189
-45.80690323	24.32345675
-43.93155102	25.51785661
-41.98406991	26.42487901
-40.14562088	26.93438775
-38.31555893	27.6273579
-36.41169065	28.5239427
-34.49440302	29.19916341
-32.64924433	30.02134565
-30.72524706	30.36679357
-28.92705604	31.23798006
-26.98292973	32.1012696
-25.13609362	32.8740096
-23.25235436	33.37968219
-21.36358283	34.20090364
-19.45803711	34.70133249
-17.550814	35.40939118
-15.76101006	35.99400832
-13.79507734	36.82718201
-11.98011216	37.28580418
-10.00914719	38.19682726
-8.210956171	38.74125958
-6.318829806	39.4591285
-4.510574291	39.85631334
-2.512770667	40.59311542
-0.681031302	41.1470348
1.216127311	41.85047054
3.062963419	42.25690171
4.998702626	42.9189629
6.889151576	43.54695292
8.683987763	44.07512825
10.61301731	44.99480297
12.48836951	45.50915839
14.4039797	46.22933712
16.3179125	46.74621277
18.459974	47.51491131
20.26990693	48.14452113
22.17209779	48.83519658
24.07261127	49.50087214
25.93957637	49.93235079
27.79312214	50.81660867
29.7037001	51.2352293
31.58743939	51.93875864
33.44266258	52.26887106
35.35827277	53.05499124
37.19336696	53.80834027
39.12910617	54.45747052
40.98432936	54.95315665
42.86639123	55.67731067
44.72329186	56.27196536
46.61541822	57.18694325
48.5796735	57.78296846
50.71334793	58.38705404
52.55850662	59.39371221
54.41708464	60.04220036
56.36792061	60.95584775
58.15940194	61.33866799
60.10185084	62.27050008
61.95036436	63.06262079
63.83745848	63.68950049
65.7245526	64.22127615
67.5915177	65.58228213
69.53228915	66.2149467
71.36067369	67.44987142
73.34002574	68.06225901
75.12647484	68.83802788
77.03705278	69.74353186
78.90569533	71.02855367
80.73743466	71.71292663
82.68323839	72.65778335
84.50994548	73.73872493
86.40039443	74.57907492
88.32606914	75.28844155
90.46142098	76.64228239
92.29483774	77.74478479
94.19535121	78.72330523
96.13947749	80.00785848
97.93431368	81.08346357
99.90360123	81.9767179
101.7252761	83.07780315
103.5268219	84.32115928
105.5615287	85.22705963
107.6918483	86.23229828
109.5286199	87.20576716
111.355327	88.30796467
113.2642276	89.51688052
115.1831926	90.20088209
117.0182868	90.8483425
119.014413	92.44074721
121.0440876	92.65036915
122.9261494	94.11305143
124.8199532	95.10097487
126.7842085	95.82461386
128.6008511	96.53608992
130.4728485	97.35259301
132.3867813	97.89127263
134.2352948	98.46831535
136.1391631	99.76449341
138.0312894	100.264998
139.8848352	101.0489783
141.8625099	101.4449879
143.9173457	102.3250009
145.8597946	102.9089092
148.0102431	103.8873703
149.8084342	105.5221226
151.7055928	106.035757
153.6882997	107.049835
155.4814584	106.4843503
154.0002992	97.95262201
152.1635276	91.2498075
150.2781109	85.28834899
148.3893394	79.82742925
146.5844387	75.51135579
144.6050867	70.93578453
142.728057	66.33097923
140.9013499	62.21351284
138.970643	57.53382605
137.1321939	54.07680739
135.2300031	50.31686587
133.351296	46.69483426
131.4977503	43.25488264
129.5553014	39.89934167
127.7453685	36.63793885
125.8465324	33.7998
123.9812447	30.92728712
122.1092474	28.13980422
120.1617662	25.53738027
118.3082205	22.92819888
116.5184165	20.37592371
114.5222903	18.18796499
112.6922284	15.94307063
110.7732633	13.90399777
108.8224274	11.72732291
106.757527	9.836275908
104.971078	7.905048159
103.0168872	6.418831678
101.0610189	5.342879323
99.27456985	4.144939074
97.33044357	2.528817135
95.43160751	1.103079263
93.5847714	0.234034395
91.70103214	-0.799796558
89.86593795	-1.518673467
87.88826331	-2.504584143
86.07329811	-3.567511521
84.20297818	-4.689504644
82.23369063	-5.256738481
80.38685452	-5.720930479
78.518212	-6.652430732
76.60260179	-7.241392651
74.80608818	-7.742737023
72.85021998	-8.489146222
70.97822261	-9.492403004
69.12635425	-10.1875346
67.32145357	-10.91176833
65.39745628	-11.84555833
63.46171707	-12.55629309
61.66184863	-13.33013149
59.69759333	-14.24389369
57.86082172	-15.67714912
55.99050179	-16.2754092
54.05308516	-17.20530515
52.17437812	-18.21839656
50.30238075	-18.75654429
48.44212532	-19.6209264
46.56677311	-20.5116752
44.74174343	-21.35157853
42.76239139	-22.13531862
40.91387786	-22.9352572
39.09220299	-23.94141985
37.12794771	-24.62568899
35.26769225	-25.37609627
33.40072715	-26.14946933
31.52872978	-27.1027717
29.6533776	-27.68885411
27.69247713	-28.54444513
25.88422161	-29.20993802
23.99712749	-30.32479148
22.10667855	-30.9641344
20.27829401	-31.51419993
18.30565163	-32.02782392
16.48062195	-32.99699185
14.59688267	-33.75564696
12.64101444	-34.50779253
10.85456536	-34.96341677
8.90205197	-35.59466529
7.087086791	-36.4522886
5.163089496	-37.04921438
3.272640546	-37.68013067
1.459352784	-38.53507028
0.003354832	-35.62805602
-0.026838681	-35.66216451
-0.041935425	-35.65096168
-0.041935425	-35.62839613
0.011741912	-35.66180096
-0.01677416	-35.61692385
-0.030193513	-35.87646228
0.001677416	-35.58297575
-0.033548345	-35.77497717
-0.048645089	-35.70755385
-0.028516097	-35.57197645
0.018451576	-35.53773406
-0.010064496	-35.54924687
-0.021806433	-35.70713741
-0.085548267	-35.68515935
0.057032169	-35.67267015
0.003354832	-35.40256617
-1.920642463	-38.53244012
-3.925155751	-40.14563804
-6.087346271	-41.06110524
-8.169020746	-41.6127058
-9.968889181	-42.49217618
-11.84927363	-43.10374178
-13.77998059	-43.60903212
-15.64694569	-44.24668399
-17.58603976	-44.86073839
-19.37248884	-45.62289167
-21.31158288	-46.09390747
-23.198677	-46.57885781
-25.07235179	-47.36544899
-27.01144582	-48.00364712
-29.14344283	-48.79338081
-31.25698824	-49.06407032
-33.13737269	-49.74633275
-34.98588621	-50.51491056
-36.88975449	-51.17870659
-38.77517119	-51.67580853
-40.68071689	-52.5611276
-42.52084333	-53.14491512
-44.42471163	-53.86104613
-46.31851541	-54.34776521
-48.18883535	-54.81193157
-50.01889729	-55.54456303
-51.99489451	-55.98376422
-53.79979519	-56.71519466
-55.73721182	-57.42177204
-57.52701576	-58.21145181
-59.4879162	-58.97210423
-61.38339743	-59.70139204
-63.22352384	-60.17898498
-65.14584372	-61.02411194
-66.93229283	-61.49996814
-68.93848354	-62.61313772
-70.73331972	-63.02148255
-72.72776854	-64.04045793
-74.84299136	-65.12847692
-76.92634325	-65.51629822
-78.73627621	-66.32893364
-80.73407983	-67.25660621
-82.52556119	-67.92662713
-84.46465523	-68.64598846
-86.30478167	-69.35033532
-88.23045638	-70.37039773
-90.09406665	-71.10949585
-91.9744511	-72.00726083
-93.83470654	-72.65753304
-95.6765104	-73.60599343
-97.6608947	-74.48682252
-99.46244055	-75.32469587
-101.3864378	-76.12419978
-103.3104351	-77.31373887
-105.1103036	-78.10545713
-107.0661718	-78.77087395
-108.9381691	-80.01085871
-110.7866827	-81.1895747
-112.6687445	-81.34305176
-114.4719678	-82.87611469
-116.4412554	-83.62083397
-118.2763495	-84.48714412
-120.2087339	-85.67713068
-121.9884733	-86.81143132
-123.9896318	-87.3846132
-126.0964675	-88.369672
-127.9466585	-89.64936748
-129.855559	-90.7620414
-131.7476854	-91.69340036
-133.6549085	-92.18060055
-135.4916801	-93.14599894
-137.4207097	-94.64746934
-139.5795453	-95.55949999
-141.778639	-96.78178775
-143.9240554	-97.19979627
-146.0107621	-98.63872946
-148.2132106	-99.16581775
-150.3552721	-99.9005893
-152.5292045	-101.3626168
-154.671266	-102.0487549
-152.8713976	-92.67376963
-150.6773362	-86.61702149
-148.5101134	-80.92612437
-146.3999228	-75.15919382
-144.5816028	-70.86503439
-142.7699925	-67.18297576
-140.8342533	-62.38787239
-139.0276752	-59.19198608
-137.0214844	-54.41976138
-134.8106488	-50.96982915
-132.7256195	-46.81323024
-130.5600742	-42.91914025
-128.5270448	-39.51921484
-126.673499	-36.48868095
-124.6203406	-33.57049732
-122.5554403	-30.41972942
-120.7421525	-28.20472196
-118.7778972	-25.58850795
-116.6794486	-22.31984746
-114.8158383	-19.85160544
-112.9170023	-17.85000694
-110.993005	-16.05170418
-109.2115881	-14.04514399
-107.3060424	-12.39526153
-105.4189483	-10.7364178
-103.4915962	-9.017029119
-101.6883729	-7.316645325
-99.72411759	-5.961014206
-97.56695935	-4.344586223
-95.77547799	-3.223856446
-93.74748086	-2.009474729
-91.71445147	-0.683827861
-89.79380901	-0.024993428
-87.90336006	0.955629507
-86.07665297	2.206602626
-84.16942983	2.854121712
-82.31588406	3.908583491
-80.42208028	4.563095323
-78.51988942	5.435524149
-76.67640814	6.331679884
-74.71047542	7.543123491
-72.54660748	8.429152344
-70.43138466	9.875442121
-68.56945181	10.59089306
-66.69577702	11.83645117
-64.80365066	12.71969537
-62.96855646	13.61518669
-61.0059786	14.53770755
-58.90082027	15.42349856
-57.05062933	16.64663537
-55.14843845	17.30868921
-53.25295725	18.16474798
-51.39773406	18.91177876
-49.48212384	19.77108617
-47.70406184	20.71227549
-45.78006455	21.66184571
-43.9181317	22.35582979
-41.99916665	23.36714427
-40.13052413	24.13484695
-38.27026867	24.74043451
-36.34794879	25.39640218
-34.40046767	26.30813204
-32.56872831	26.85932442
-30.66821486	27.60558395
-28.50770179	28.31480837
-26.64241408	28.98409603
-24.77544898	29.8756016
-22.8330001	30.5591317
-20.72448695	31.39682696
-18.58242545	32.14937375
-16.73223451	32.76197043
-14.88036615	33.50407395
-12.94127209	34.14326708
-11.14140368	34.58399218
-9.183858036	35.26955959
-7.358828335	35.99254418
-5.44992781	36.61111307
-3.535995011	37.3842586
-1.707610504	38.11471346
0.192902967	38.48175339
2.059868067	39.18187226
3.97212345	39.63415061
5.85586271	40.40192522
7.679214995	40.8682776
9.675341203	41.39548252
11.45843548	41.94091323
13.36230376	42.63229143
15.24939787	42.97840142
17.43171738	43.74144969
19.56035956	44.8096417
21.38874407	45.03544862
23.31274136	46.06359728
25.22667416	46.22267611
27.00641358	46.9194515
29.00924947	47.69480822
31.13621421	48.12410382
32.97466324	48.6476794
34.84498317	49.39451748
36.77569013	49.78610018
38.59065533	50.76650498
40.47774945	51.03027071
42.27761788	51.9606029
44.30058277	52.28828632
46.1994188	52.97457969
48.01102915	53.73921776
49.88973619	53.85050304
51.81708831	54.5582063
53.71927918	55.18350842
55.53088952	55.85890297
57.48004808	56.59825083
59.30172293	57.06593438
61.21901056	57.71322772
63.12791108	58.40968822
64.91100536	58.88357643
66.8500994	59.5236978
68.81267728	60.52429933
70.9279001	61.20252506
72.72944596	61.52202149
74.6584755	62.77917976
76.48518259	63.17663031
78.37395412	63.80180519
80.30298367	64.90004642
82.15149719	65.27422707
84.00001071	66.18149891
85.94916927	67.00525249
87.78761828	67.88057997
89.62606731	68.7422132
91.5500646	69.10704593
93.41535228	70.29884679
95.37122051	70.9488351
97.1878631	71.9148525
99.04644115	73.10680785
101.029148	73.9441622
103.1678547	75.29571441
104.9928844	76.30340087
106.8665592	76.85782685
108.788879	77.83276022
110.578683	78.91931034
112.4892609	80.02515494
114.4132582	80.50028323
116.2751911	81.40890809
118.1807368	82.71319049
120.0879599	83.50003679
121.8676993	84.8841715
123.8604707	85.58738657
125.7274358	85.93789218
127.5491107	87.13296259
129.4781402	88.45352216
131.351815	89.14307873
133.2087156	90.6256923
135.1394226	91.07691924
137.2462583	91.97530943
139.1081912	93.34270455
141.0070272	93.70526516
142.8689601	94.3004214
144.7828929	95.35798917
146.7236643	96.3049762
148.5654682	96.82515854
150.4290784	98.52644468
152.2960436	99.51760422
154.1881699	99.6613172
153.6966867	90.22236659
151.9169473	84.43669652
149.912434	78.75195724
148.0421141	74.18966269
146.1936006	70.06725986
144.3081838	66.01924969
142.4512832	62.10300052
140.5256085	58.19159631
138.6821273	54.06179443
136.7849686	50.7558482
134.8961971	47.54306997
133.0107804	44.03013691
131.1152992	41.83068296
129.2298825	38.86345985
127.4065302	36.06833405
125.4791781	33.20325299
123.5786647	30.86599884
121.7771188	28.20027832
119.8950569	25.6596589
117.8855114	24.07948659
115.8088691	21.07930183
113.8865493	18.99366458
112.083326	16.67185831
110.1408771	15.14955223
107.9501705	13.07472058
105.9590766	10.63564515
103.9964987	9.084498192
102.1379207	8.56218676
100.2239879	7.168089961
98.37715176	5.586878409
96.48334798	4.472008708
94.60631836	4.197539568
92.67225657	3.239305999
90.53187248	2.140781632
88.72529438	1.024836327
86.82981318	0.045716476
84.92426749	-1.025647335
83.12272164	-2.181646211
81.104789	-3.042982475
79.28479154	-3.919167322
77.39769743	-4.806507656
75.59950643	-5.167583549
73.64531562	-6.656355687
71.7364151	-7.231029193
69.83925646	-7.913381879
67.78945291	-9.325518174
65.84364919	-9.928284568
64.0169421	-10.98502672
62.07617064	-11.55541026
60.22933453	-12.79530415
58.38585326	-13.46718358
56.41824312	-14.65993541
54.63850368	-15.3815306
52.6557968	-15.96804619
50.86263805	-17.14940819
48.95709233	-17.85903554
46.97438545	-18.95455293
44.90445289	-19.60292563
43.01400394	-20.48838672
41.15710331	-21.38879295
39.27671888	-22.32349952
37.40807634	-23.30882688
35.52433705	-23.67509527
33.58859785	-24.68942211
31.71995533	-25.19975404
29.85131279	-26.40149955
28.00783151	-26.97831743
26.05531815	-27.52551155
24.24035297	-28.27498399
22.29622665	-29.14756638
20.51145499	-29.73884319
