"Soderstrom, 2001,C2"	
-61.87502067	-81.80425881
-63.9744174	-85.165467
-66.37581936	-88.10651723
-68.75944767	-90.70687787
-71.06329674	-93.3754097
-73.40929999	-96.00986979
-75.8140638	-98.6102443
-78.22904523	-101.1084313
-80.7252303	-103.0729203
-83.21034948	-105.3326468
-83.35959089	-101.7443446
-82.94959104	-97.96299229
-81.71484925	-94.48824401
-80.75289181	-90.87722266
-80.03910473	-87.43654612
-79.27258805	-83.58705037
-78.08646708	-80.20313694
-77.15474218	-76.6035098
-75.69536994	-73.21958251
-75.24124696	-69.7788921
-74.07393483	-66.15653199
-73.4660584	-62.78397118
-72.06389828	-59.35464725
-71.01682307	-56.01615817
-69.60815737	-52.45056118
-68.738757	-48.9758129
-67.48477848	-45.61461858
-66.21694053	-42.17392817
-64.76372376	-38.82408647
-63.53680272	-35.42883427
-61.69385636	-32.01087683
-60.02475593	-28.6610074
-57.8182112	-25.3111657
-55.76201148	-21.77962658
-53.5883295	-18.32759741
-51.05999051	-14.9096261
-48.65483761	-12.19568378
-46.05798728	-9.050244748
-43.48022567	-6.188690601
-40.76651539	-3.304403485
-38.45395851	-0.738100714
-36.07208082	1.351294848
-33.74319734	3.395279918
-31.41404917	5.075884012
-28.93102332	7.165251851
-26.54519251	9.527193542
-24.13758016	11.19643115
-21.8038565	13.33123721
-19.33553823	15.53420059
-16.86648841	17.51004219
-14.46750618	19.30418638
-12.07355113	21.39356808
-9.75852709	23.35805706
-7.242949654	25.25441645
-4.769300688	26.81008624
-2.37441944	28.72916473
0.171118035	30.55738065
2.501122092	32.4877979
4.967269289	34.49771124
7.341552049	36.13287711
9.759498753	37.73399898
12.13900318	39.13069046
14.46966864	41.25415776
17.18432103	42.6508631
19.99467419	44.66077644
22.50005772	45.78496337
24.93016714	47.85162597
27.25927646	49.5208913
29.63777704	51.06522233
32.08723241	52.60956722
34.54090544	54.06303568
36.9017957	55.75499239
39.254554	57.27661818
41.74937741	58.84366831
44.04558505	60.60375463
46.43380503	62.34112184
48.78165288	64.19205687
51.17360018	66.57670381
53.72150322	68.65473288
56.10373863	71.28917912
58.40321425	74.00312144
60.72765401	76.51264723
63.07977385	79.1698403
65.48508994	82.37205631
67.90657686	85.00648868
70.33445278	87.74316397
72.97790852	90.83182603
75.42653836	93.89778284
77.83060953	96.73663175
80.33129981	99.57545292
82.63920347	101.6648623
83.74465291	98.24689104
82.47409924	94.45418614
81.22886752	91.00214311
80.69314434	87.53876131
79.79088126	84.16621436
78.77790612	80.64604173
77.85888094	77.22805656
76.93381712	73.81008526
75.96040474	70.38074747
74.98857992	66.97414265
74.42695874	63.44260353
73.22519639	59.89972565
71.64597633	56.34549514
70.51950308	52.7457987
69.75744538	49.31650249
67.9731039	45.81902124
66.7199737	42.26479074
65.34568043	38.59700628
63.34104314	35.13361062
62.15716343	31.52258927
60.46920785	27.95700614
57.77152043	24.90238809
56.36192862	21.50712204
54.41791176	18.11185598
52.07944937	15.03456041
49.94227186	11.6619996
47.50336139	8.789065105
45.10332113	6.24546758
42.68124293	2.997813349
40.25360815	0.772158584
37.93663893	-1.760086318
35.52128368	-3.486100904
33.19452477	-5.791251756
30.64620141	-7.551324212
28.22732104	-9.424964486
25.57586517	-11.76420093
23.21144993	-13.60374175
20.5388198	-15.95430309
18.07305399	-18.29353954
15.5461384	-19.97412977
13.24067063	-22.23384241
10.76253138	-23.77820116
8.404575126	-25.93571246
5.881721674	-27.75257576
3.489665302	-29.72841736
1.027276703	-31.52256155
-1.268519091	-31.84051817
-3.373378519	-35.47424476
-5.680263046	-36.82555347
-8.072233921	-38.33579891
-10.39236299	-40.02776949
-12.79981209	-41.20871954
-15.34113175	-43.12777031
-17.88635806	-44.86516524
-20.20241728	-46.25051796
-23.06970255	-47.69266152
-25.85570634	-49.64578402
-28.48299965	-51.54211567
-30.78028906	-53.17730927
-33.10180341	-54.39233106
-35.44194725	-56.19784173
-37.88826648	-57.70810103
-40.47994253	-59.34328077
-43.00100638	-60.63779864
-45.29898839	-62.03450398
-47.8933413	-64.01035945
-50.38619577	-65.88399972
-52.73226158	-67.65543866
-55.03632884	-69.50637369
-57.34152435	-71.68661796
-59.72739396	-74.05988455
-62.04207542	-76.36502154
-64.39652187	-79.26066128
-66.76544251	-81.97458974
-69.13312584	-84.76801429
-71.59546711	-88.31090603
-73.94932228	-90.59332391
-76.04144295	-94.03401432
-78.62206072	-96.40729478
-81.03676983	-98.82599958
-83.58301527	-101.3014952
-86.06016565	-103.8791506
-88.40441819	-106.0026179
-90.74425074	-107.717266
-93.06252002	-109.3070491
-95.40904506	-110.7718841
-97.94196046	-112.4411217
-100.5305004	-114.0422297
-102.9240513	-115.1323588
-105.5722391	-116.5177115
-108.0357721	-117.3239556
-110.3435437	-118.4935531
-111.7403993	-115.0869205
-111.8436578	-111.7370927
-111.0111824	-108.0238839
-110.3638987	-104.6058987
-109.3689619	-101.063007
-108.6838197	-97.61096394
-107.1453998	-94.06809992
-106.9250041	-90.54791342
-105.5817602	-87.12994212
-104.6629296	-83.76874779
-103.7266756	-80.16907907
-102.4571724	-76.68299203
-101.3524572	-73.26500686
-100.7399739	-69.86974081
-99.54126981	-66.33821555
-98.33551545	-62.51143891
-97.14555815	-58.88906494
-96.08756506	-55.44837453
-94.76034408	-51.86008616
-93.41384743	-48.37398525
-92.29937389	-44.75161128
-90.99824528	-41.28821563
-89.42986521	-37.81345348
-88.06238873	-34.37277693
-86.58443359	-30.8526043
-84.8351648	-27.45732438
-82.50041444	-24.14156827
-80.9036229	-20.74630222
-78.33004011	-17.78253287
-76.36496559	-14.40997206
-73.60345158	-11.67333836
-70.83031929	-8.630072932
-68.26741345	-5.257539846
-65.95528441	-2.81611593
-63.56752365	-0.772144722
-61.25358144	1.317223117
-58.89512697	3.179510768
-56.60092713	5.23484846
-54.26922649	6.77917949
-51.93578275	8.39164012
-49.56517313	10.27661916
-47.12144522	11.91181276
-44.77870235	14.03528005
-42.43511883	15.5228341
-39.91648319	17.43053225
-37.46582175	19.32690549
-34.87530527	21.0642727
-32.53198645	22.91520773
-30.12154932	24.52765449
-27.726559	26.03792765
-25.34972373	27.53683433
-23.0067939	29.27422926
-20.51173707	30.909409
-18.14453581	32.68084794
-15.83842942	33.80503488
-13.45377346	35.38342378
-11.15687314	36.90504956
-8.748225561	37.99516476
-6.224679472	39.57355366
-3.923872542	40.91350975
-1.628295082	42.04902159
0.673399013	43.20728026
2.982369121	44.28604284
5.321812711	45.88716471
7.646190831	47.056776
9.953806846	48.18094907
12.24880083	49.1461577
14.57345121	50.39523735
17.00393464	51.68978295
19.34588414	52.70040207
21.80648319	53.97221469
24.23313013	55.02825816
26.73186006	56.41361088
29.34249286	57.41287738
31.86758001	58.55978342
34.31227288	60.03598485
37.12783248	60.92169739
39.51690078	62.46602842
41.86439092	63.77191278
44.22817617	64.98693456
46.63086288	66.09976887
49.05604666	67.61002817
51.35507151	68.87047431
53.70047596	70.44887707
56.20141591	72.03864632
58.51813649	73.61703522
60.82653821	75.4111794
63.19401188	77.26212829
65.59222359	79.27201391
68.0008086	81.22515027
70.67022491	83.51894849
73.30952549	85.83545197
75.65200356	88.32227252
77.96351008	90.58199901
80.42950165	92.546488
82.86905821	94.72671841
85.27992333	96.46408562
87.72760432	98.37181148
90.32474306	100.2795096
92.67715883	102.1417973
95.02074231	103.6293375
97.45908527	105.014704
100.0435944	106.3205745
102.7317264	107.4674667
105.1593384	108.3645596
107.6744337	109.2388918
110.1675453	110.3063156
111.6354725	106.9337687
111.8306654	103.5384888
110.9068779	100.0523879
110.0247776	96.39595602
108.8303302	92.78494853
107.9795128	89.44645945
107.0038127	85.79001375
105.8824522	82.36068983
104.8936707	78.85186981
103.7137052	75.50204197
103.0786157	72.11812854
101.60817	68.58658942
100.379467	65.11184114
99.22736831	61.52355276
97.94094742	57.94660315
96.68657981	54.47184101
95.35703973	51.08794144
94.04220727	47.59046018
92.96482187	44.21791324
91.26533346	40.81128069
89.7088753	37.29113578
87.97001866	33.85044537
86.22980801	30.45519318
84.35376538	27.07126588
82.40080725	23.71008542
80.14436539	20.33752461
77.62489755	17.30563953
75.74726746	13.89900699
73.21096738	11.24185551
70.91171755	8.153179585
68.49131994	5.836689972
66.14589264	2.929697609
63.60496198	1.124186936
61.23070294	-1.385338857
58.92473695	-3.34982784
56.56763658	-5.257525984
54.18894148	-6.858633991
51.76084732	-8.777726343
49.28104297	-10.367454
46.91964684	-12.20706413
44.43984249	-13.79679179
41.94071586	-15.73857553
39.50983596	-17.58948283
37.1547974	-18.89538105
34.75732489	-20.68951138
32.38985878	-22.09761093
29.79879763	-23.99395645
26.96348034	-25.79945326
24.44132714	-27.41192775
21.98942848	-29.22877718
19.68625599	-30.81854643
17.24501051	-32.16981355
14.86023776	-33.78228805
12.49629688	-35.04273419
10.17210567	-36.5984317
7.71007474	-37.84753908
5.003048564	-39.22152531
2.404641173	-40.61823065
-0.009119042	-41.87869065
-2.321995762	-42.77578354
-4.691368062	-44.74025866
-7.210999978	-46.05746792
-9.515285433	-47.09080614
-11.81372671	-48.18092135
-14.11240145	-49.33918002
-16.60516295	-50.30440251
-19.06212009	-51.39450385
-21.40569604	-52.43920856
-23.95633855	-53.99490608
-26.27486482	-54.77841728
-28.87179392	-55.74363977
-31.21978968	-57.19710823
-33.55875878	-58.21909383
-36.09286507	-59.35464725
-38.40237986	-60.59238815
-40.72462584	-61.58031588
-43.0940996	-62.69312247
-45.43972234	-63.45395615
-47.77385871	-64.82794239
-50.23066032	-65.8726471
-52.70697092	-66.88326622
-55.0376212	-68.12102097
-57.7172787	-69.43823023
-60.27697925	-70.99392774
-62.62663281	-72.04998508
-65.30443052	-73.26500686
-67.67557725	-74.86611487
-69.9756136	-76.42179852
-72.32051228	-77.8525756
-74.83872002	-79.63538102
-77.16024203	-81.29327987
-79.47661245	-82.76946743
-82.18291465	-84.81342478
-84.61248715	-87.16401385
-86.99079321	-88.6515679
-89.33078904	-90.85451742
-91.64689476	-92.69408596
-94.13297894	-94.79483415
-96.45783147	-96.54355398
-98.88836892	-98.73515087
-101.2425667	-100.6769208
-103.593784	-102.6300432
-106.012431	-104.4355678
-108.5049353	-106.2070067
-110.8624949	-107.8081147
-111.3551642	-103.9927046
-110.7321445	-100.1659279
-108.7124105	-96.70254615
-108.4437053	-93.18237352
-107.5907557	-89.66220088
-106.7678829	-86.10794265
-105.5697624	-82.74674833
-104.2790459	-79.23794218
-103.6711695	-75.86539523
-102.3038097	-72.45876269
-101.3135964	-68.97266178
-99.93632272	-65.3162438
-98.93426536	-61.89824478
-97.16672493	-58.45756823
-96.29968251	-54.78976991
-94.88858108	-51.39451771
-93.34269055	-47.87434507
-92.06122662	-44.42230204
-90.05620028	-40.84535243
-88.01254485	-37.45008637
-86.14044778	-33.89585586
-84.28697254	-30.48923718
-82.33823204	-27.03716643
-79.92323548	-23.65328072
-77.62305198	-20.29208639
-74.97622674	-17.101223
-72.57071607	-13.84221615
-70.05253205	-11.1850508
-67.69386792	-8.380287497
-65.28035722	-5.87073398
-62.97601765	-3.940316728
-60.56540957	-1.39669148
-58.25108588	0.363380976
-55.92221006	1.964488983
-53.34833881	3.690531293
-51.02650564	5.439251126
-48.67548286	7.335596646
-46.21003602	9.141093458
-43.81636085	10.7081436
-41.41207145	12.72940956
-38.789774	14.48948201
-36.43565403	16.40854664
-33.92170296	18.27084815
-31.52330429	19.89466141
-28.85959172	21.40494843
-26.33469163	22.93789911
-23.91828588	24.97053156
-21.53158318	26.26503557
-19.02925029	27.82073308
-16.68098211	29.35371149
-14.30619357	31.13650305
-11.88585755	32.11309202
-9.550748604	33.77094928
-7.180535554	35.09953889
-4.673992551	36.12151063
-2.273928532	37.7907621
0.083242069	39.27831615
2.430382049	40.48199917
4.776323515	41.77650318
7.110265417	43.0937263
9.401002688	44.13841715
11.79029689	45.3080423
14.10914204	46.62526542
16.45054687	47.47690623
18.77217795	48.72599974
21.1484297	50.05458935
23.58858593	51.08792757
25.9804715	52.13263229
28.29481895	53.01835869
30.70575424	54.33556794
33.0873055	55.44840226
35.58316414	56.43632999
38.13666275	57.50373995
40.51503898	58.57113605
43.01987779	59.53633081
45.32687143	60.47884805
47.67854039	61.68251721
49.99370483	62.80670415
52.28722803	63.7832654
54.68515225	64.82795625
57.07664882	65.75912087
59.42115835	67.07631626
61.7526958	68.1323736
64.24762829	69.2906184
66.66557499	70.89174027
69.14344178	72.35657521
71.54694552	73.70788392
73.93848855	75.09325051
76.24220561	76.84197034
78.6375071	78.44306448
81.06335238	80.14640155
83.37430661	81.80428653
86.07035234	83.93909259
88.41084634	85.84680459
90.7948874	87.68635927
93.20460071	89.96881874
95.57366175	91.84244515
98.19146916	93.61389796
100.5035127	95.58973956
102.8299138	97.34981202
105.1885164	98.81467468
107.8795273	100.8018551
110.3194264	102.6414375
111.5027954	99.05312136
110.5677787	95.37397041
109.3098082	91.72890506
108.6381753	88.25415678
107.112681	84.51821499
106.0153975	81.06617196
105.07891	77.39837363
103.4141442	73.99176881
102.5255071	70.63056063
101.3493315	67.06499136
100.2444995	63.61293446
99.07780978	60.17224405
97.18039829	56.72018716
96.34881769	53.26817185
94.65648866	49.74799921
93.37320385	46.20512133
92.06758511	42.75307829
89.38213073	39.7438846
88.01775139	36.32591329
86.46168218	32.91929461
84.78654315	29.56945291
82.54666888	26.18555334
80.24296782	23.11958267
77.88661513	19.66755349
75.70224864	16.18143873
73.27460633	13.51294849
70.75416577	10.19715079
68.34162018	7.528646688
65.94994519	5.223481976
63.47109061	2.589049603
61.16516352	0.635913243
58.7989661	-1.283165247
56.32964407	-3.338461355
53.7799589	-5.496014243
51.33452688	-7.187957097
48.95079698	-8.936690792
46.60492573	-10.65133889
43.76581847	-12.241122
41.27210817	-14.36456157
38.95871811	-15.85212948
36.53313762	-17.9188198
34.18239482	-19.29280603
31.56752901	-21.08695022
29.18407142	-22.75620169
26.81749262	-24.34595708
24.43949777	-25.74267628
21.98458728	-27.11669024
19.42724476	-28.86541007
16.94763488	-30.39837461
14.64008899	-31.9427195
12.26422629	-33.15775515
9.927529785	-34.83834538
7.542609027	-36.05338103
5.167361265	-37.52956859
2.694801551	-38.76730949
0.234163657	-40.05046087
-2.066985809	-41.04975509
-4.369465611	-42.87798487
-6.75999708	-43.96810008
-9.090413852	-45.13769751
-11.42636359	-46.15968311
-14.31335234	-47.62450419
-16.79953807	-48.87361157
-19.09302238	-49.8388202
-21.6696719	-51.05385584
-24.28568971	-52.30296322
-26.63259613	-53.43847506
-28.97760398	-54.46047452
-31.32017594	-55.6527772
-33.62179224	-56.78833062
-36.08428235	-57.73082014
-38.48588732	-58.96856103
-40.80956514	-59.93376966
-43.51077851	-60.93305001
-45.97861459	-62.11398621
-48.32877396	-63.31768309
-50.77040098	-64.33966869
-53.16283117	-65.54333785
-55.49417409	-66.54261821
-58.02510537	-67.63273342
-60.65084254	-69.07486311
-62.97595229	-70.01738035
-65.3864207	-71.19831655
-67.6780139	-72.49283442
-70.19075128	-73.56024438
-73.17157345	-75.09323664
-75.53268941	-76.41043204
-77.96298588	-78.09104999
-80.37168001	-79.63539488
-83.05676136	-81.21378378
-85.7516789	-83.01929445
-88.08536366	-85.14274789
-90.58638136	-86.75520852
-93.23466225	-89.04902061
-95.54074488	-91.0475536
-97.84551235	-93.10286357
-100.1431984	-95.29447433
-102.4671248	-97.21352509
-104.8612356	-99.34835887
-107.248335	-101.19928
-109.6001671	-102.8912229
-111.918981	-104.6399566
-114.2609847	-106.5476686
-116.9153667	-107.9784318
-119.2370055	-109.6704024
-121.611016	-111.2260999
-124.0318653	-112.79315
-126.4200776	-114.0876402
-128.7159664	-115.3140284
-131.0108438	-116.2451931
-133.6792721	-117.3693523
-136.005121	-118.5276109
-138.5616	-119.5836544
-139.6560927	-116.0521292
-138.8216483	-112.6455243
-138.3244764	-108.977726
-136.778508	-105.4348343
-136.1523599	-102.0168768
-134.7108315	-98.55348118
-134.1090716	-95.20363948
-133.0400439	-91.626676
-131.9967974	-88.08378426
-130.9888571	-84.71123731
-129.9199073	-81.15702067
-129.1006764	-77.78445986
-127.6699101	-74.37782731
-126.7161625	-70.95986987
-125.3928091	-67.17851759
-124.1093297	-63.57884887
-123.0291897	-59.84293481
-121.3205266	-56.4022444
-119.9159231	-52.7003882
-118.5302137	-49.22562606
-117.1322325	-45.6941008
-115.6529622	-42.23070514
-113.9823522	-38.8808773
-112.3041549	-35.51966912
-110.4236611	-32.15846093
-108.8963147	-28.76320874
-106.5232929	-26.17418686
-104.1821536	-22.75620169
-101.8139959	-19.38365474
-99.53788933	-15.99974131
-96.98432141	-13.14953979
-94.54362899	-10.19713693
-92.21361737	-7.82387034
-89.86804211	-5.314330685
-87.52274673	-3.327122594
-85.20992505	-1.124173075
-82.71363095	0.431496716
-80.36167441	2.600388365
-77.90788459	4.087942416
-75.60858738	5.427884641
-73.28834168	7.153899228
-70.5675727	8.573337539
-68.15395293	10.67408573
-65.78180232	12.12756804
-63.4770813	13.72867605
-61.17828226	15.36385579
-58.86442536	16.98768291
-56.42096985	18.54336656
-53.97519525	19.89466141
-51.65143198	21.32545234
-49.30675916	23.13094915
-46.61041739	24.47087752
-44.28808596	25.92438756
-41.98104591	27.3210929
-39.58272507	28.92218705
-37.04121841	30.45517931
-34.74234915	31.67021496
-32.39756716	33.06693416
-29.97137944	34.42958164
-27.2715591	35.462906
-24.93262129	36.91640218
-22.61335586	37.91565482
-20.16583807	39.33510699
-17.80275306	40.34573997
-15.10033371	41.69702096
-12.50154488	42.76441705
-9.963026244	43.86591261
-7.636251287	44.85382648
-4.927256167	45.92122258
-2.420627664	47.40879049
-0.006758426	48.2604313
2.355937579	49.15752418
5.348829443	50.24762553
7.682110033	51.37182633
10.00133661	52.3597402
12.496884	53.25681922
14.82373674	54.26743834
17.16800534	55.07366866
19.60669084	56.11837337
21.97852259	57.03814378
24.32097035	57.75355311
26.75675323	58.83232955
29.2066991	59.63855987
31.60837425	60.4561428
33.95864265	61.2510205
36.29877122	62.17079091
38.61400589	62.87483375
40.92282037	63.90817198
43.45285686	64.7371214
45.83018269	65.49792736
48.19438832	66.39500639
50.49189588	67.21258933
52.88892527	67.99610053
55.23633005	68.8364303
57.71542653	69.77890596
60.17671832	70.81227191
62.55292342	71.6866041
64.86359777	72.82215752
67.2227686	73.57161086
69.77491316	74.68444517
72.28842863	75.97896304
74.61377171	76.98958216
77.04022413	77.98884866
79.37826721	79.18119292
81.6994703	80.305366
84.09944892	81.50904902
86.40703365	83.06473267
88.81312871	84.29110708
91.15910912	85.59697757
93.52022517	86.91420069
95.95505062	88.59480478
98.38712146	89.91204176
100.8409501	91.41092071
103.1751255	92.79630115
105.9248506	94.29522169
108.4416966	95.68057441
110.7416164	97.20221405
113.1331204	98.57620029
115.6969609	100.01833
118.216554	101.3242143
120.5210339	102.4143018
122.8942274	103.7315527
125.2075709	104.7648909
127.5268754	105.7755239
130.4443614	106.8883582
132.738507	108.046603
135.141077	109.1253517
137.4926216	109.8520998
139.8252019	110.7718979
139.6163779	107.1040996
138.6736961	103.3908908
137.8150969	99.98427211
136.6045099	96.50952383
135.5949431	93.10289129
134.3630261	89.57135217
133.210733	85.92628682
132.2779262	82.45152467
130.9205117	78.86322244
129.6465573	75.3998545
128.3740347	71.91372588
127.0353975	68.51844596
126.1766817	65.07778327
124.312094	61.51218628
123.2239464	58.08286235
121.8069618	54.73302065
120.3762735	51.34912108
118.7720503	47.98791289
117.4696843	44.60399946
115.5870195	41.04976895
113.8091058	37.66585552
112.2001591	34.24788422
109.8698674	31.35224448
107.5818391	28.0137554
105.6844667	24.57309271
102.9245401	21.85915039
101.2745598	18.361683
98.93122571	15.62502157
96.53037608	13.28582671
93.95466116	10.14037382
91.61175505	7.528618965
89.15156124	5.053164903
86.32846932	2.850215385
83.93589955	0.28388489
81.62254087	-1.635165877
78.99838354	-3.497453528
76.69191944	-5.166691136
74.39613975	-6.801870875
71.77311067	-8.334849281
69.20458548	-9.822417194
66.70623703	-11.5370653
64.38575786	-13.33122334
62.03787869	-14.75066166
59.57150578	-16.38581367
57.27329026	-17.85067634
54.92878063	-19.16789945
52.46028311	-20.54189955
50.00180868	-22.07486409
47.63964213	-23.69870507
45.26204394	-24.53900712
42.69966657	-26.4353665
40.30998351	-27.71849016
37.86823215	-29.2174107
35.43910287	-30.55735292
33.10868605	-31.72696422
30.79491455	-32.88522288
28.15787807	-34.10024467
25.82041109	-35.56507961
23.52874005	-36.88231659
21.23370717	-37.85887784
18.72793455	-39.09663259
16.33446152	-40.16404255
14.02696219	-41.25415776
11.72573498	-42.27614336
9.254225714	-43.20728026
6.768857061	-44.21789937
4.240750617	-45.36479156
1.867907261	-46.5798272
-0.552413444	-46.67066205
-3.245362082	-48.78277672
-5.610073445	-49.82746757
-8.129931214	-50.76995709
-10.61827276	-51.32637425
-13.02971388	-52.79122305
-15.58463671	-53.3930507
-17.90521734	-54.33554022
-20.41795481	-55.4029779
-22.78254944	-56.41359702
-25.49703864	-57.32202867
-27.88597503	-57.94657543
-30.23064024	-59.30920904
-32.66490583	-59.94512228
-35.2377968	-60.94440264
-37.84060892	-61.86418691
-40.2091879	-62.71582772
-42.58682508	-63.56751011
-45.15348283	-64.51001349
-47.56762438	-65.44113652
-50.03731271	-66.28142471
-52.32952076	-67.31476293
-54.78054841	-67.99610053
-57.31469356	-69.14299272
-60.06978836	-70.00600001
-62.47940098	-70.93715076
-64.95865314	-71.92506464
-67.28352943	-72.79943842
-69.67328281	-73.66244571
-72.02765991	-74.77528002
-74.41369359	-75.43387079
-76.9923121	-76.34233016
-79.327219	-77.50057497
-81.7336177	-78.37493488
-84.15167353	-79.56726528
-86.62298827	-80.4416252
-88.93861954	-81.70207134
-91.33836469	-82.8376109
-93.71607956	-83.71197081
-96.02006143	-85.09733739
-98.44399266	-85.80136638
-100.7618339	-87.26620132
-103.251428	-88.62886265
-105.6378195	-89.83253181
-108.1962827	-91.46771155
-110.6852931	-92.66001423
-113.0324018	-94.29519397
-115.4998176	-95.79410064
-117.8690656	-97.28166856
-120.2251156	-98.8827627
-122.5230976	-100.2794819
-124.8156246	-101.8465459
-127.1711298	-103.2886617
-129.8579857	-104.5036974
-132.4216004	-106.3205745
-134.8892495	-107.887597
-137.5200216	-109.4773662
-139.9502402	-111.1352512
-139.8807731	-107.6037121
-139.0277847	-104.0721868
-137.8122018	-100.4611793
-136.8808269	-96.96371193
-135.7766488	-93.26185574
-134.7092475	-89.718964
-133.5283872	-86.10795651
-132.5067819	-82.71269046
-131.4108135	-79.20385658
-130.5230637	-75.66100642
-129.0061293	-72.22030215
-127.6284352	-68.88182693
-126.4604693	-65.50927998
-125.2518588	-62.17079091
-123.7253217	-58.57112218
-122.2208149	-55.23263311
-120.6860368	-51.87145264
-118.5259807	-48.43074837
-117.0323453	-44.7402448
-114.8420179	-41.27684914
-112.9335719	-37.6885469
-111.1266242	-34.20243214
-108.5121171	-30.75041683
-106.6118419	-27.34377042
-103.9153919	-24.20969787
-101.8876815	-20.62139564
-99.39527111	-17.55543882
-97.02206237	-15.35247544
-94.41890107	-12.12756804
-92.10514568	-9.652086259
-89.79859613	-7.517266342
-87.45119993	-4.916877978
-85.0981617	-2.872906769
-82.68172472	-1.271798763
-79.96469916	0.817582938
-77.66470165	2.361927829
-75.16206516	3.56559699
-72.86907135	5.268920192
-70.53674829	6.994920917
-68.22309348	8.119121715
-65.68417071	10.21985604
-63.31910149	11.80963915
-61.01217055	13.61513596
-58.63370887	15.14811436
-56.30704303	16.54481971
-53.98869605	18.15728034
-51.63373538	19.44044558
-49.28051023	21.09833057
-46.90809482	22.18845964
-44.31015431	23.44889191
-42.00457732	25.2998408
-39.55698183	26.7419705
-36.98997398	27.78666135
-34.48609252	29.35371149
-32.05161727	30.93210038
-29.67277416	32.13576955
-27.26134065	33.15775515
-24.95398929	34.64532306
-22.36421962	35.72407178
-19.98943865	37.06401401
-17.58996576	38.12008521
-15.23690386	39.28968264
-12.84768754	40.43657482
-10.49307707	41.61752487
-7.897579817	42.60546647
-5.540377984	43.66149608
-3.141138565	44.64942381
-0.596238784	45.41022977
1.797125128	46.8864312
4.209679265	47.79486285
6.521551992	48.8395537
9.347056905	49.54359654
11.67298364	50.72457432
14.07508669	51.66704998
16.43274793	52.41653104
18.83028306	53.34765407
21.16135367	54.2674522
23.58629642	55.2667187
26.00635999	56.16378386
28.3064979	56.86782671
30.64360726	57.7876387
33.03529825	58.77555257
35.7222242	59.5704164
38.14031126	60.33122236
40.61971909	61.36457445
43.04798483	62.01182646
45.38621468	62.81804291
47.74708971	63.62427323
50.05493167	64.37375429
52.49740695	65.20268985
54.80393366	66.00892016
57.15729921	66.8265031
59.45039452	67.67817163
61.89197502	68.24594141
64.18646318	69.06351049
66.52264639	70.15363956
68.86594232	70.67597112
71.28329789	71.66391272
73.94177347	72.52692001
76.25817527	73.57162472
78.61754062	74.37785504
81.13174874	75.43389851
83.43487467	76.56943807
85.91815008	77.40972626
88.31901595	78.43173958
90.80651674	79.62404226
93.43724221	80.75958182
95.75542595	81.88375489
98.24528483	82.88304911
100.5772892	84.07537951
102.9723885	85.17681962
105.4497107	86.48271784
107.8820149	87.86805669
110.3645198	88.92410017
112.7902094	90.58199901
115.1443531	91.62668986
117.6166015	92.77358205
120.0797218	94.34065991
122.5039719	95.57838694
124.8407385	96.83880535
127.2217528	98.23553842
129.584721	99.21209967
132.0619654	100.4952649
134.3769818	102.0168768
136.8577048	102.9934519
139.1576168	104.0722007
139.5196446	100.4611793
138.4145793	96.94102055
137.6603345	93.14830178
136.2789987	89.62814301
134.9669133	86.0511934
133.9045078	82.64456086
132.6383742	79.26067515
131.4381214	75.71776954
129.8731033	71.90237325
128.6462211	68.51845982
127.0131585	65.111855
125.8412784	61.47812841
124.2565642	58.08284849
122.9066203	54.47184101
121.2593482	50.88355263
119.7047886	47.47692009
117.5025783	44.07028755
115.6883547	40.66368273
113.8788935	37.32520751
111.5990284	33.72552493
109.4693993	30.35299184
107.2806983	26.92365406
104.83052	23.84635848
102.220705	20.882603
99.97030177	17.51001447
97.64287394	14.5689781
95.33035591	12.01401409
92.73498397	9.30008563
90.41383577	6.870014337
87.71245164	4.939610947
85.25647556	2.373294314
82.91280659	0.420157954
80.5920551	-1.45348232
78.01570927	-3.020518596
75.66537914	-5.155338513
73.0471514	-6.608834694
70.73468753	-8.266705818
67.85652328	-9.799698085
65.48394472	-11.37808698
63.15881979	-13.20631677
60.78733053	-14.4667629
58.39497052	-16.09059002
55.96243284	-17.5440862
53.64575877	-18.66825928
52.08337763	-19.95142452
51.67657467	-20.15582719
51.86857575	-20.07634496
49.34019699	-21.30271937
46.96432672	-22.96060436
44.61657189	-23.90310774
42.25378301	-25.70859069
39.88876034	-26.84414411
37.54905205	-28.081885
35.18893989	-29.5467338
32.45877042	-30.62548253
30.10136636	-32.18118004
27.58045809	-33.43028742
25.25422024	-34.70207232
22.9188853	-35.98525143
20.59474822	-36.64386992
18.21501033	-38.10870486
15.84491405	-39.40320887
13.52406102	-40.42520833
11.12296187	-41.51530968
8.450432278	-42.5146039
5.715694842	-43.6047191
3.421082335	-44.89922311
1.053779515	-45.81902124
-0.155696151	-45.44427378
-2.450938829	-47.36335227
-4.785767942	-48.49889183
-7.22596307	-49.54358268
-9.992209213	-50.57693477
-12.32281289	-51.36044598
-14.85525389	-52.45057505
-17.15613095	-53.37035932
-19.54623443	-54.33555408
-21.9010708	-55.14179826
-24.38163812	-56.07293515
-26.70790734	-56.9132372
-29.26500121	-57.70810103
-31.555972	-58.8209492
-33.97254933	-59.5817413
-36.31360411	-60.3312085
-38.85641826	-61.36454673
-41.40584711	-62.12536655
-43.99991243	-63.13599953
