"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH4"	
5.25915	307.5
6.35015	309.7
7.43015	312.4
8.50515	314.6
9.59765	308.2
10.64515	314.6
11.72515	317.9
12.79265	321
13.87515	323.3
14.96515	325.9
15.95265	327.8
17.00015	330.7
18.09265	333.1
19.16765	335.4
20.24015	338.1
21.29765	340.3
22.35765	343.2
23.35765	345.6
24.43265	347.9
25.50015	350.3
26.58015	353
27.65015	355.4
28.71515	358
29.77015	360.3
30.82765	363.1
31.89765	366
32.97265	368.9
34.05265	371.9
35.14015	374.4
36.24015	377.1
37.33515	379.4
38.41015	382.5
39.47765	385.4
40.47515	376.4
41.44015	380.8
42.50765	384.5
43.62015	387.6
44.70265	390.7
45.76765	393.9
46.86765	390.7
47.98015	394.3
49.04515	397.4
50.12765	400.8
51.12015	403.3
52.22015	406.4
53.27015	409.5
54.22015	412.2
55.29515	415.7
56.39515	419.3
57.44515	422.6
58.49515	425.6
59.59515	429.1
60.64515	432.6
61.77015	422.9
62.74515	428.3
63.79515	433
64.87015	436.3
65.82015	439.6
66.89515	442.9
67.94515	447
69.02015	450.1
70.09515	453.7
71.14515	457.2
73.62015	318
74.14515	300.1
73.19515	220.1
72.12015	195.3
71.07015	171.9
70.04515	155.7
68.99515	136.4
67.92015	118.2
66.82015	102
65.72015	85.18
64.54515	69.91
63.47015	61.47
62.42015	50.55
61.32015	42.66
60.29515	33.44
59.29515	26.65
58.27015	13.3
57.27015	5.55
56.92015	65.82
57.94515	45.96
56.92015	2.431
