"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH5"	
23.2935	115.8
24.306	120.6
25.331	125.4
26.361	131.1
27.351	136.6
28.3985	142.2
29.436	148.1
30.481	154
31.5085	159.9
32.5485	166.2
33.5935	172.1
34.631	178.6
35.656	184.5
36.6835	190.5
37.721	197
38.761	203.2
39.7585	209.5
40.7885	215.3
41.806	221.7
42.7935	227.7
43.811	233.7
44.826	239.5
45.876	245.4
46.9285	251.2
47.961	257.1
48.961	262.7
50.016	267.9
51.041	273.4
52.091	279.1
53.091	284
54.116	288.8
55.141	293.5
56.166	297.8
57.191	301.7
58.166	305.5
59.241	308.8
60.266	311.6
61.316	314.5
62.341	317.1
63.341	320
64.366	322.5
65.441	325.1
66.466	327.1
67.466	329.4
68.516	331.3
69.516	332.9
70.541	332.3
71.166	328.9
71.291	308.6
71.316	288.2
71.066	268
70.866	246.8
70.391	227.1
69.441	206.1
68.591	185.9
67.666	166.3
66.691	146.2
65.666	126.1
64.641	108
63.591	91.69
62.566	76.42
61.616	63.07
60.541	49.95
59.516	38.76
58.491	28.44
57.491	19.13
56.466	10.83
55.441	4.404
54.466	-1.238
53.466	-5.78
52.441	-9.679
51.416	-12.8
50.391	-15.6
49.3535	-17.8
48.356	-19.72
47.3385	-21.38
46.331	-23.39
45.2935	-24.72
44.271	-26.15
43.246	-27.16
42.2435	-28.16
41.181	-29.13
40.1985	-29.82
39.131	-30.32
38.101	-31.28
37.076	-31.93
36.061	-32.43
35.0585	-32.8
34.071	-33.12
33.0385	-33.62
31.996	-34.26
30.9685	-34.68
29.9435	-35.5
28.9085	-36.01
27.9285	-36.42
26.9035	-37.06
25.8885	-37.98
24.891	-38.9
23.851	-39.54
22.816	-40.32
21.806	-41.28
20.761	-41.83
19.7235	-43.12
18.701	-43.81
17.656	-45.09
16.6185	-46.19
15.626	-46.97
14.586	-47.84
13.561	-48.85
12.5585	-50.27
11.546	-51.47
10.541	-52.7
9.5035	-53.9
8.471	-55.37
7.461	-56.83
6.451	-58.16
5.436	-59.86
4.405	-61.74
3.36225	-63.53
2.3285	-65.64
1.2885	-67.47
0.2518	-69.58
-0.74125	-71.79
-1.7493	-74.17
-2.76325	-76.47
-3.797	-79.08
-4.85175	-82.06
-5.87575	-84.86
-6.8915	-87.8
-7.909	-90.78
-8.934	-94.13
-9.944	-97.57
-10.9665	-101.3
-11.9665	-105.2
-12.984	-108.7
-14.024	-112.7
-15.009	-116.9
-16.069	-121.6
-17.094	-125.9
-18.1265	-130.5
-19.119	-135.2
-20.1315	-140.2
-21.1715	-144.7
-22.184	-149.5
-23.2015	-154.4
-24.2315	-159.4
-25.259	-164.5
-26.3165	-169.8
-27.324	-174.9
-28.339	-180.3
-29.319	-185.3
-30.3415	-190.8
-31.3815	-196.3
-32.4265	-202
-33.424	-207.7
-34.469	-213.2
-35.524	-219.2
-36.5715	-224.9
-37.604	-230.6
-38.6215	-236.1
-39.6515	-241.9
-40.6715	-247.5
-41.6915	-253.1
-42.749	-258.3
-43.779	-264.2
-44.7865	-269.1
-45.794	-274.9
-46.7965	-279.6
-47.8415	-284.9
-48.879	-289.8
-49.934	-294.9
-50.929	-299.4
-51.934	-303.8
-52.984	-307.9
-53.984	-311.7
-55.034	-315.6
-56.059	-319
-57.084	-322.8
-58.134	-326
-59.134	-328.9
-60.184	-332.1
-61.234	-334.9
-62.234	-336.9
-63.284	-339.1
-64.309	-341.8
-65.359	-344.2
-66.334	-345.9
-67.409	-347.8
-68.459	-348.7
-69.484	-350.5
-70.509	-350.1
-71.134	-345.6
-71.184	-324.7
-71.159	-305.1
-70.809	-284.9
-70.659	-263.4
-69.884	-242.3
-69.059	-220.8
-68.209	-200.5
-67.259	-180
-66.234	-159.5
-65.234	-141.8
-64.209	-124.3
-63.209	-108.6
-62.209	-94.22
-61.159	-81.05
-60.159	-69.08
-59.109	-57.8
-58.084	-47.43
-57.034	-38.35
-55.984	-30.55
-54.959	-23.53
-53.934	-18.07
-52.909	-13.62
-51.909	-9.449
-50.009	-3.486
-49.004	-0.4587
-47.9965	1.927
-46.974	4.174
-45.964	6.238
-44.9415	8.027
-43.919	9.357
-42.9315	10.41
-41.909	11.7
-40.8765	12.8
-39.8665	13.85
-38.854	14.17
-37.824	15.14
-36.784	15.92
-35.759	16.74
-34.739	17.57
-33.714	18.26
-32.659	19.17
-31.6765	19.54
-30.6465	20.6
-29.614	21.33
-28.6115	22.02
-27.564	22.57
-26.5065	23.3
-25.439	24.22
-24.409	24.68
-23.409	25.37
-22.394	25.96
-21.374	26.79
-20.349	27.25
-19.299	28.03
-18.2715	28.62
-17.2465	29.72
-16.204	30.32
-15.199	31.28
-14.1965	32.15
-13.119	33.39
-12.0915	34.72
-11.0765	35.32
-10.064	36.51
-9.074	37.52
-8.044	38.99
-7.0115	40.14
-6.031	41.33
-4.99	42.7
-3.94775	43.81
-2.94125	45.23
-1.93915	46.7
-0.9025	48.48
0.099575	49.91
1.138	51.42
2.17775	52.93
3.21575	55.14
4.2125	56.51
5.241	58.39
6.2535	60.23
7.2585	62.66
8.2585	64.49
9.276	66.42
10.311	68.76
11.3485	71.14
12.351	73.3
13.351	75.59
14.3585	78.58
15.3635	80.91
16.361	83.71
17.381	86.69
18.4085	89.49
19.4185	92.57
20.431	95.78
21.4685	98.94
22.4735	102.2
23.4835	105.4
24.5135	108.5
25.536	111.9
26.541	115.4
27.5935	119.1
28.5985	122.8
29.666	126.9
30.676	130.2
31.716	134.3
32.736	138.1
33.7335	142.4
34.746	146.1
35.7785	150.3
36.826	154.6
37.841	158.5
38.8385	162.7
39.8485	166.7
40.896	171.2
41.9235	175.7
42.9385	179.7
43.966	183.7
44.976	187.7
45.996	191.9
47.006	196
48.0135	200.4
49.0785	204.4
50.116	208.4
51.116	212.9
52.141	216.6
53.141	220.7
54.166	224.8
55.191	228.5
56.191	232.1
57.241	236.2
58.266	239.8
59.266	243.5
60.266	247.1
61.291	250.9
62.291	254.4
63.291	258.1
64.316	261.5
65.341	264.6
66.391	268.1
67.391	271.4
68.441	274.5
69.491	277.6
70.491	278.4
71.166	275.1
71.316	254.6
71.291	234.5
71.041	212.7
70.491	191.8
69.466	171.6
68.466	151.4
67.416	131.8
66.416	114
65.416	97.47
64.391	82.06
63.366	68.9
62.341	56.14
61.316	44.81
60.291	34.77
59.266	26.05
58.191	18.07
57.141	11.01
56.116	5.504
55.091	1.147
54.066	-2.477
53.116	-6.101
52.041	-8.302
50.966	-10.78
49.9485	-13.07
48.8935	-15.27
47.9035	-16.74
46.881	-18.44
45.856	-19.63
44.806	-21.28
43.7685	-22.2
42.7235	-23.81
41.7085	-24.31
40.6835	-25.64
39.6935	-26.42
38.676	-27.11
37.636	-28.12
36.621	-28.58
35.581	-28.99
34.6035	-30.09
33.5935	-30.27
32.5385	-31.01
31.491	-31.38
30.466	-31.7
29.4185	-32.48
28.3935	-33.03
27.416	-33.44
26.3885	-33.85
25.3585	-34.59
24.356	-35.55
23.326	-35.96
22.301	-36.37
21.2785	-37.06
20.236	-37.66
19.1935	-38.21
18.1535	-38.94
17.111	-39.59
16.0685	-40.14
15.066	-40.96
14.0235	-41.19
13.031	-42.02
12.021	-42.7
11.0035	-43.48
9.961	-43.9
8.9635	-44.81
7.926	-45.92
6.891	-46.83
5.856	-47.66
4.82875	-48.9
3.79975	-49.72
2.79075	-50.92
1.745	-51.74
0.71885	-53.07
-0.33325	-54.68
-1.326	-56.01
-2.3477	-57.15
-3.37825	-58.81
-4.37725	-60.18
-5.38	-61.88
-6.4095	-63.94
-7.4315	-65.27
-8.469	-67.02
-9.509	-68.67
-10.564	-70.64
-11.619	-72.7
-12.594	-74.68
-13.614	-76.6
-14.614	-78.8
-15.624	-81.47
-16.654	-83.99
-17.679	-86.56
-18.6865	-88.94
-19.6915	-92.02
-20.7315	-94.77
-21.7365	-97.57
-22.754	-100.4
-23.794	-103.2
-24.8415	-106.6
-25.889	-109.9
-26.8615	-112.6
-27.8715	-116.1
-28.9065	-119.7
-29.954	-123.2
-30.979	-127.1
-31.9715	-130.9
-32.989	-134.7
-33.999	-138.6
-35.0165	-142.7
-36.064	-147
-37.1065	-151.2
-38.139	-155.8
-39.1615	-160.5
-40.189	-165.1
-41.219	-170
-42.264	-174.7
-43.2915	-179.3
-44.294	-183.9
-45.349	-188.9
-46.394	-193.9
-47.364	-198.7
-48.404	-203.8
-49.399	-208.8
-50.439	-213.8
-51.484	-218.6
-52.534	-223.8
-53.509	-228.6
-54.584	-233.5
-55.584	-238.1
-56.609	-242.7
-57.609	-247.2
-58.659	-251.9
-59.659	-256.3
-60.709	-261.5
-61.784	-265.8
-62.784	-269.5
-63.809	-273.1
-64.859	-277.7
-65.859	-281.8
-66.909	-285.2
-67.934	-289.4
-68.934	-292.7
-69.984	-295.8
-70.984	-294.6
-71.134	-293.7
-71.209	-272.7
-71.184	-252.4
-70.784	-232.2
-69.934	-211.6
-69.034	-191.2
-68.059	-169.9
-67.009	-150.3
-66.034	-133.1
-65.009	-117.6
-64.009	-103.3
-62.984	-89.86
-61.934	-78.62
-60.959	-68.21
-59.934	-59.08
-58.884	-50.46
-57.859	-42.93
-56.859	-36.1
-55.859	-30.18
-54.834	-25.18
-53.784	-20.41
-52.784	-16.79
-51.784	-13.26
-50.754	-9.954
-49.7715	-7.293
-48.754	-4.541
-47.739	-2.293
-46.7115	0.1376
-45.6665	2.064
-44.6215	3.715
-43.609	5.229
-42.6015	6.697
-41.5515	7.798
-40.559	8.624
-39.569	10
-38.539	11.01
-37.5015	11.79
-36.504	12.61
-35.484	13.72
-34.504	14.13
-33.489	15.14
-32.459	15.73
-31.4015	16.56
-30.3665	17.38
-29.3065	18.21
-28.274	18.71
-27.234	19.54
-26.249	20.09
-25.1915	20.73
-24.1515	21.15
-23.1365	21.6
-22.0965	22.29
-21.0865	22.71
-20.094	23.39
-19.0615	23.94
-18.039	24.4
-17.0115	25.18
-15.989	25.73
-14.959	26.05
-13.954	26.93
-12.914	28.07
-11.8815	28.9
-10.8365	29.77
-9.8115	30.46
-8.7715	31.51
-7.7865	32.29
-6.75425	33.16
-5.7155	34.4
-4.6615	35.09
-3.6255	36.24
-2.576375	37.02
-1.55175	38.26
-0.509	39.22
0.5416	40.59
1.52075	41.74
2.56075	43.03
3.56925	44.22
4.56675	45.27
5.5935	46.83
6.616	48.35
7.646	49.49
8.686	51.15
9.681	52.8
10.716	54.4
11.7435	56.28
12.766	57.93
13.7685	59.17
14.781	61.42
15.8135	63.48
16.801	65.46
17.866	67.43
18.901	69.54
19.9135	71.83
20.9535	73.62
21.9385	75.73
22.9485	78.07
23.966	80.41
25.0085	82.66
26.0385	85.32
27.0435	88.16
28.066	90.82
29.0685	93.16
30.101	96.05
31.166	98.8
32.181	101.6
33.206	104.4
34.211	107.4
35.241	110.1
36.231	113
37.2685	116.3
38.3035	119.4
39.3485	122.3
40.3885	125.7
41.441	128.8
42.471	131.8
43.491	135.1
44.526	138.4
45.5435	141.6
46.5785	145.1
47.591	148.6
48.6135	152
49.6285	155.3
50.641	158.7
51.666	161.9
52.741	165.3
53.716	168.9
54.741	172.4
55.816	175.6
56.841	179.3
57.866	182.7
58.866	186
59.891	189.4
60.866	192.2
61.891	196.1
62.941	199.3
63.916	202.6
64.966	206.1
65.991	209.4
66.991	212.5
68.066	215.5
69.116	218.8
70.116	221.4
71.116	219.1
71.166	218.6
71.316	198
71.291	178.5
70.891	158.3
70.516	137.1
69.516	118.7
68.491	102.5
67.466	87.15
66.416	72.57
65.416	59.63
64.391	48.67
63.366	39.49
62.366	31.28
61.366	24.4
60.291	18.53
59.291	13.03
58.266	8.761
57.241	5.183
56.216	1.697
55.191	-1.284
54.141	-3.991
53.091	-6.284
52.041	-8.119
50.991	-10
49.986	-11.88
48.9835	-13.3
47.9235	-14.72
46.856	-16.1
45.8285	-17.29
44.7885	-18.67
43.791	-19.54
42.7435	-20.5
41.691	-21.65
40.686	-22.16
39.696	-23.21
38.666	-23.81
37.646	-24.4
36.626	-25.05
35.6235	-25.78
33.926	-26.65
32.861	-27.11
31.796	-27.84
30.7935	-28.58
29.7785	-28.94
28.7185	-29.63
27.681	-30
26.661	-30.69
25.6335	-31.51
24.5985	-32.06
23.611	-32.57
22.591	-33.16
21.5135	-33.71
20.4785	-34.22
19.426	-35.09
18.3935	-35.5
17.3635	-36.33
16.3185	-36.88
15.276	-37.29
14.231	-37.84
13.2435	-38.21
12.2335	-38.94
11.211	-39.36
10.1735	-40
9.121	-40.73
8.086	-41.33
7.0435	-41.88
6.006	-42.52
4.98825	-43.62
3.95125	-44.45
2.89825	-45.27
1.84525	-46.19
0.817375	-47.25
-0.1785	-48.12
-1.188	-49.26
-2.24605	-50.09
-3.27825	-51.42
-4.288	-52.7
-5.2875	-53.81
-6.31625	-55.18
-7.354	-56.7
-8.384	-58.07
-9.414	-59.49
-10.444	-61.01
-11.494	-62.52
-12.474	-64.13
-13.4965	-65.59
-14.499	-67.43
-15.5665	-69.49
-16.599	-71.37
-17.634	-73.12
-18.6465	-74.86
-19.664	-76.51
-20.6515	-78.48
-21.7015	-80.59
-22.7465	-82.7
-23.749	-84.95
-24.7815	-87.06
-25.8265	-89.31
-26.8265	-91.74
-27.889	-93.94
-28.9265	-96.74
-29.929	-99.26
-30.9765	-101.7
-31.979	-104.3
-33.0065	-106.9
-34.024	-109.5
-35.104	-112.5
-36.1215	-115.4
-37.154	-118
-38.1615	-121.2
-39.1865	-124.2
-40.1915	-127.3
-41.2165	-130.9
-42.214	-134.2
-43.214	-137.9
-44.2115	-141.1
-45.229	-144.7
-46.234	-148.6
-47.259	-152.2
-48.2365	-156
-49.274	-159.9
-50.329	-163.8
-51.3365	-168.1
-52.359	-172.1
-53.409	-176.2
-54.434	-179.7
-55.459	-183.2
-56.459	-186.7
-57.484	-190.5
-58.459	-194.2
-59.484	-198
-60.534	-202
-61.509	-205.2
-62.859	-210.2
-63.909	-213
-64.934	-216.5
-65.984	-220.1
-66.984	-223.6
-68.009	-226.6
-69.034	-229.8
-70.034	-232.6
-71.034	-232.1
-71.134	-231
-71.184	-210.3
-71.134	-189.9
-70.684	-168.8
-69.784	-148.8
-68.784	-129.6
-67.784	-113.2
-66.709	-99.26
-65.684	-87.7
-64.659	-77.89
-63.634	-69.45
-62.584	-61.6
-61.534	-54.59
-60.484	-48.62
-59.459	-43.26
-58.434	-38.21
-57.384	-33.67
-56.384	-29.86
-55.309	-25.5
-54.284	-22.29
-53.234	-18.76
-52.234	-15.78
-51.1865	-12.8
-50.174	-10.32
-49.1665	-7.844
-48.0965	-5.596
-47.069	-3.394
-46.0615	-1.33
-45.019	0.5504
-43.989	2.156
-42.969	3.486
-41.944	5
-40.9365	6.238
-39.944	7.293
-38.959	8.669
-37.9215	9.587
-36.909	10.32
-35.8415	11.28
-34.809	12.34
-33.7765	12.94
-32.7365	13.76
-31.724	14.36
-30.7215	15.6
-29.649	16.38
-28.6165	17.02
-27.584	17.52
-26.5615	18.16
-25.509	19.13
-24.474	19.68
-23.4065	20.09
-22.404	20.41
-21.4015	20.96
-20.359	21.38
-19.3565	21.88
-18.3515	22.34
-17.3115	22.89
-16.2815	23.62
-15.279	23.99
-14.274	24.54
-13.254	25.27
-12.2415	26.24
-11.2315	26.56
-10.1865	27.71
-9.174	28.3
-8.179	28.99
-7.18825	29.68
-6.15675	30.78
-5.117	31.28
-4.0675	32.2
-3.01575	32.8
-1.99545	33.67
-0.99225	34.26
0.00225	32.29
0.013	32.2
0.09625	12.16
-0.05325	-7.936
