"Vu,Priestley,Seible,Benzoni 1998,Specimen nr NH2"	
-3.67075	-5.718
-3.602	-4.862
-3.535	-3.975
-3.47025	-3.058
-3.40075	-2.171
-3.31225	-1.346
-3.243	-0.5504
-3.1905	0.367
-3.11525	1.04
-3.049	1.957
-3.00525	2.263
-2.934	3.089
-2.86475	3.792
-2.7965	4.556
-2.7195	5.199
-2.6485	5.933
-2.576	6.605
-2.5065	7.186
-2.443	7.981
-2.3795	8.532
-2.304	9.205
-2.22825	9.786
-2.1575	10.49
-2.08925	10.95
-2.01225	11.62
-1.94275	12.11
-1.87475	12.75
-1.8035	13.24
-1.73425	13.91
-1.651	14.28
-1.5875	15.01
-1.518	15.5
-1.4455	16.09
-1.376	16.6
-1.302	17.22
-1.23075	17.71
-1.1675	18.38
-1.09475	18.93
-1.02075	19.48
-0.95575	20.12
-0.88475	20.67
-0.8165	21.31
-0.74725	21.9
-0.6805	22.57
-0.60675	23.09
-0.54	23.85
-0.47225	24.37
-0.401	25.05
-0.33	25.63
-0.26225	26.39
-0.1925	26.91
-0.12	27.74
-0.055	28.32
0.014425	29.08
0.082525	29.75
0.151975	30.55
0.226175	31.16
0.286475	31.96
0.35765	32.66
0.427025	33.45
0.510325	34.25
0.584275	34.98
0.65695	35.78
0.71425	36.63
0.777825	37.43
0.8548	38.16
0.919925	39.11
0.99075	39.85
1.0635	40.79
1.133	41.53
1.2055	42.38
1.272	43.24
1.34175	44.25
1.4095	44.98
1.47465	45.99
1.545525	46.82
1.60915	47.77
1.681525	48.62
1.743625	49.66
1.81	50.49
1.8706	51.5
1.946225	52.41
2.0156	53.33
2.0822	54.34
2.1503	55.29
2.215175	56.21
2.284775	57.31
2.35265	58.22
2.420775	59.2
2.492	60.27
2.56425	61.19
2.625	62.29
2.69125	63.21
2.761	64.19
2.82725	65.26
2.9015	66.36
2.97225	67.21
3.045	68.44
3.1145	69.32
3.1765	70.46
3.24	71.47
3.30325	72.51
3.3745	73.51
3.44225	74.71
3.509	75.62
3.57375	76.82
3.6525	77.86
3.7145	78.87
3.7795	80.06
3.843	81.1
3.91575	82.26
3.9865	83.33
4.053	84.43
4.112	85.56
4.183	86.6
4.2495	87.76
4.316	88.9
4.37825	90
4.4475	91.19
4.52325	92.26
4.591	93.48
4.65625	94.52
4.72125	95.75
4.78925	96.82
4.86025	98.04
4.93	99.14
5.00225	100.3
5.06125	101.4
5.12175	102.7
5.1805	103.7
5.25175	104.9
5.32275	106.1
5.39375	107.2
5.4665	108.4
5.53775	109.6
5.60125	110.8
5.6675	111.9
5.7345	113.1
5.83125	114.8
5.89475	115.9
5.973	117.2
6.0425	118.3
6.11325	119.4
6.17925	120.7
6.247	121.7
6.338	123.5
6.40925	124.8
6.47475	125.8
6.5475	127
6.617	128.2
6.67925	129.3
6.74775	130.5
6.8105	131.7
6.8785	132.8
6.9265	134
6.99625	135.2
7.0675	136.3
7.1425	137.5
7.215	138.6
7.275	139.8
7.33	140.9
7.4125	142.7
7.485	143.8
7.5525	145.1
7.62	146.1
7.685	147.4
7.76	148.5
7.825	149.6
7.895	150.9
7.95	152
8.015	153.1
8.09	154.4
8.1625	155.5
8.2275	156.7
8.2925	157.9
8.355	159
8.415	160.2
8.52	161.9
8.5875	163.2
8.66	164.4
8.725	165.4
8.7875	166.8
8.855	167.9
8.9175	169
9.01	170.8
9.075	172
9.135	173.4
9.2075	174.4
9.2875	175.6
9.3625	176.9
9.4225	178.1
9.48	179.2
9.5425	180.3
9.6125	181.6
9.69	182.8
9.725	183.4
9.8225	185.2
9.885	186.4
9.95	187.7
10.015	189
10.085	190.1
10.16	191.2
10.2275	192.4
10.285	193.8
10.3475	195
10.415	196.1
10.4875	197.2
10.54	198.5
10.61	199.7
10.675	201
10.75	202.2
10.8275	203.3
10.885	204.5
10.9425	205.6
11.0025	206.9
11.075	208.2
11.1525	209.3
11.225	210.3
11.2925	211.4
11.36	212.4
11.4275	213.7
11.49	214.9
11.5675	215.9
11.635	216.9
11.7	217.8
11.765	218.8
11.83	219.9
11.905	221
11.98	221.9
12.0225	222.2
12.1225	223.7
12.1975	224.4
12.265	225.3
12.33	226.1
12.385	226.9
12.4425	227.8
12.535	228.6
12.6175	229.4
12.69	230.1
12.7625	230.8
12.8325	231.4
12.9	232.1
12.9725	232.7
13.0525	233.3
13.125	233.8
13.1875	234.4
13.255	234.9
13.33	235.4
13.41	236
13.4925	236.5
13.5675	237
13.64	237.4
13.705	237.9
13.7725	238.4
13.845	238.9
13.9175	239.3
13.9925	239.8
14.0675	240.3
14.135	240.8
14.2075	241.2
14.275	241.6
14.305	242.1
14.3825	242.6
14.4525	243
14.5275	243.4
14.6075	243.9
14.705	244.3
14.8125	245.2
14.85	245.3
14.9325	245.7
15	246
15.105	246.8
15.1775	247.1
15.25	247.5
15.32	247.9
15.39	248.2
15.4575	248.6
15.535	249
15.6175	249.4
15.6825	249.7
15.7525	249.9
15.795	244.8
15.8225	239.8
15.855	234.9
15.8975	229.9
15.8825	222.3
15.8275	216.4
15.7575	210.9
15.69	205.9
15.615	201.7
15.545	198.9
15.4775	196.2
15.3975	192.3
15.3325	190.2
15.255	186.3
15.1925	184
15.135	181.6
15.085	179.2
15.03	176.7
14.975	174.3
14.91	172
14.8475	169.8
14.755	166.3
14.7	164.1
14.6375	161.9
14.5525	158.5
14.49	156.4
14.4275	154.3
14.3675	152.1
14.305	149.8
14.255	147.6
14.195	145.6
14.13	143.6
14.0675	141.4
14.0075	139.2
13.945	137.2
13.875	135.2
13.8125	133.2
13.7525	131.1
13.67	128.1
13.5775	125.3
13.5075	123.1
13.4475	121.2
13.375	119.3
13.3075	117.5
13.2425	115.5
13.1925	113.6
13.1325	111.7
13.0725	110
13.0125	108.1
12.95	106.3
12.8875	104.6
12.84	102.7
12.7775	100.9
12.7075	99.2
12.635	97.46
12.5575	95.59
12.4775	94
12.425	92.35
12.345	89.72
12.295	88.04
12.235	86.21
12.175	84.65
12.1125	82.96
12.04	81.28
11.97	79.6
11.9025	78.07
11.8375	76.39
11.765	74.77
11.705	73.24
11.645	71.62
11.595	70.06
11.525	68.53
11.46	66.97
11.3925	65.41
11.3275	64.03
11.255	62.51
11.185	60.95
11.1225	59.45
11.0575	58.1
10.9975	56.54
10.9425	55.2
10.8825	53.76
10.815	52.41
10.7425	50.92
10.665	49.63
10.6075	48.22
10.5775	47.61
10.51	46.3
10.4475	44.89
10.3775	43.7
10.3	41.71
10.24	40.49
10.1725	39.14
10.105	38.01
10.0375	36.73
9.9725	35.53
9.91	34.31
9.845	33.21
9.795	31.93
9.7225	30.82
9.64	29.69
9.5725	28.56
9.505	27.4
9.4425	26.3
9.375	25.14
9.3	23.91
9.21	22.84
9.1375	21.71
9.07	20.52
9.0325	19.97
8.965	18.87
8.895	17.77
8.82	16.7
8.75	15.63
8.6775	14.62
8.5975	13.55
8.5225	12.48
8.4425	11.53
8.3675	10.55
8.3075	9.663
8.23	8.685
8.155	7.706
8.075	6.819
7.9975	5.933
7.9275	5.015
7.855	4.128
7.775	3.303
7.6975	2.446
7.6175	1.651
7.5375	0.8562
7.46	0.0306
7.3925	-0.9174
7.325	-1.712
7.2375	-2.538
7.1575	-3.333
7.105	-3.7
7.04675	-4.098
6.969	-4.862
6.894	-5.657
6.81175	-6.391
6.71875	-7.033
6.631	-7.828
6.5425	-8.471
6.45825	-9.113
6.3755	-9.847
6.323	-10.15
6.23925	-10.86
6.16175	-11.47
6.11	-11.8
6.0195	-12.45
5.93025	-13.09
5.84625	-13.73
5.8015	-14.01
5.7495	-14.37
5.65525	-14.98
5.57725	-15.66
5.4965	-16.33
5.4095	-17
5.36175	-17.37
5.27775	-17.98
5.17925	-18.68
5.14625	-19.05
5.0615	-19.66
5.0145	-20.09
4.93	-20.76
4.8515	-21.47
4.79975	-21.77
4.71975	-22.57
4.64275	-23.3
4.58675	-23.64
4.49	-24.43
4.41175	-25.14
4.333	-25.9
4.24825	-26.73
4.1455	-27.46
4.06225	-28.29
3.9855	-29.05
3.89625	-29.82
3.8145	-30.7
3.7405	-31.5
3.68925	-31.93
3.606	-32.81
3.51825	-33.61
3.43075	-34.46
3.343	-35.38
3.257	-36.3
3.17225	-37.15
3.089	-38.13
3.003	-39.02
2.91075	-39.94
2.82625	-40.92
2.7475	-41.89
2.65525	-42.81
2.57975	-43.85
2.501075	-44.83
2.419425	-45.84
2.3408	-46.82
2.2667	-47.86
2.18205	-48.84
2.10495	-49.91
2.0248	-50.92
1.938625	-51.99
1.85875	-53.06
1.7771	-54.13
1.698475	-55.14
1.6123	-56.24
1.530675	-57.34
1.449	-58.41
1.363	-59.54
1.28125	-60.67
1.20425	-61.83
1.118	-62.87
1.035	-64.03
0.9475	-65.17
0.86265	-66.3
0.779425	-67.46
0.702475	-68.59
0.620775	-69.69
0.54085	-70.85
0.46065	-72.05
0.37915	-73.18
0.2929	-74.37
0.208175	-75.56
0.12365	-76.73
0.043425	-77.95
-0.035025	-79.17
-0.11825	-80.33
-0.197	-81.53
-0.27675	-82.78
-0.3585	-84
-0.437	-85.2
-0.47925	-85.81
-0.5595	-87.06
-0.64125	-88.25
-0.72125	-89.54
-0.77425	-90.12
-0.8045	-90.73
-0.8845	-91.98
-0.97525	-93.27
-1.00675	-93.85
-1.084	-95.13
-1.164	-96.39
-1.23975	-97.61
-1.33325	-98.9
-1.4195	-100.2
-1.49675	-101.4
-1.57975	-102.7
-1.66125	-104
-1.71275	-104.6
-1.7975	-106
-1.87125	-107.3
-1.947	-108.6
-2.0285	-109.9
-2.11625	-111.3
-2.2115	-112.5
-2.2885	-113.8
-2.36875	-115.2
-2.44575	-116.5
-2.526	-117.8
-2.6605	-119.7
-2.7465	-121.1
-2.822	-122.4
-2.8975	-123.7
-2.95525	-124.4
-3.03625	-125.6
-3.11175	-126.9
-3.18325	-128.3
-3.2385	-128.9
-3.3205	-130.2
-3.402	-131.4
-3.479	-132.6
-3.55175	-133.9
-3.62725	-135.3
-3.71125	-136.5
-3.76575	-137.2
-3.8335	-138.5
-3.911	-139.7
-3.9835	-141
-4.07	-142.3
-4.14525	-143.6
-4.19675	-144.2
-4.2755	-145.5
-4.3525	-146.7
-4.437	-148
-4.519	-149.3
-4.5925	-150.6
-4.67	-151.8
-4.71	-152.5
-4.7925	-153.7
-4.8775	-155
-4.9575	-156.4
-4.9925	-156.9
-5.0725	-158.3
-5.155	-159.5
-5.23	-160.7
-5.305	-162
-5.3925	-163.3
-5.475	-164.6
-5.5525	-165.8
-5.63	-167
-5.7175	-168.3
-5.795	-169.6
-5.8725	-170.8
-5.95	-172
-6.0325	-173.4
-6.1225	-174.6
-6.1975	-175.8
-6.2825	-177.1
-6.3575	-178.4
-6.44	-179.6
-6.52	-180.8
-6.5975	-182
-6.67	-183.3
-6.7475	-184.6
-6.835	-185.7
-6.875	-186.4
-6.9525	-187.6
-7.035	-188.8
-7.1075	-190
-7.2	-191.3
-7.2775	-192.5
-7.3575	-193.6
-7.44	-194.8
-7.5125	-196
-7.5925	-197.2
-7.6675	-198.3
-7.7475	-199.4
-7.835	-200.6
-7.905	-201.8
-7.9875	-202.8
-8.0625	-203.8
-8.1375	-204.9
-8.2225	-206.1
-8.305	-207.2
-8.3875	-208.2
-8.46	-209.1
-8.5375	-210.2
-8.62	-211.3
-8.7	-212.3
-8.775	-213.3
-8.85	-214.2
-8.9325	-215.2
-9.0075	-216.2
-9.0925	-217.2
-9.175	-218.2
-9.25	-219
-9.335	-219.8
-9.415	-220.7
-9.4675	-221.2
-9.5525	-222
-9.6275	-222.8
-9.71	-223.7
-9.79	-224.5
-9.87	-225.4
-9.92	-225.6
-10	-226.4
-10.08	-227.2
-10.1275	-227.5
-10.2125	-228.2
-10.295	-228.9
-10.3375	-229.4
-10.4175	-230.1
-10.5025	-230.6
-10.585	-231.2
-10.665	-231.9
-10.7475	-232.7
-10.8325	-233.4
-10.915	-233.9
-11.0025	-234.6
-11.085	-235.1
-11.1675	-235.6
-11.21	-236
-11.2975	-236.6
-11.385	-237.1
-11.465	-237.8
-11.5475	-238.2
-11.63	-238.7
-11.72	-239.3
-11.805	-239.8
-11.8825	-240.3
-11.96	-240.8
-12.05	-241.4
-12.1325	-241.9
-12.2175	-242.5
-12.305	-243.1
-12.3925	-243.6
-12.475	-244.2
-12.56	-244.7
-12.6375	-245.2
-12.715	-245.7
-12.805	-246.1
-12.89	-246.5
-12.9725	-247
-13.0575	-247.5
-13.1425	-248
-13.2275	-248.5
-13.31	-249
-13.3625	-249.3
-13.4375	-249.8
-13.52	-250.2
-13.605	-250.7
-13.6875	-251.1
-13.775	-251.6
-13.845	-252
-13.9325	-252.6
-14.0125	-253.1
-14.0925	-253.5
-14.1775	-254
-14.2575	-254.2
-14.31	-250.9
-14.3325	-245.7
-14.3825	-241.1
-14.4325	-236.4
-14.4475	-230.2
-14.41	-222.6
-14.345	-217.5
-14.2525	-211.1
-14.185	-207.2
-14.11	-203.7
-14.0425	-200.1
-13.97	-196.9
-13.93	-195.7
-13.855	-192.6
-13.7925	-189.5
-13.725	-186.3
-13.6475	-183.2
-13.5775	-180.2
-13.4975	-177.2
-13.425	-174.3
-13.3625	-171.4
-13.285	-168.6
-13.2075	-165.7
-13.1225	-162.8
-13.055	-159.9
-12.98	-157.1
-12.9075	-154.5
-12.8325	-151.8
-12.75	-149.1
-12.7025	-147.6
-12.6	-143.7
-12.5275	-141.1
-12.455	-138.6
-12.3725	-136.1
-12.2925	-133.6
-12.2125	-131.1
-12.13	-128.5
-12.05	-126.1
-11.9675	-123.7
-11.895	-121.2
-11.8225	-118.7
-11.75	-116.3
-11.67	-114
-11.615	-112.8
-11.53	-110.5
-11.46	-108.1
-11.375	-105.8
-11.305	-103.6
-11.2525	-102.4
-11.18	-100.1
-11.09	-97.83
-11.01	-95.53
-10.94	-93.45
-10.8875	-92.32
-10.8075	-90.15
-10.725	-87.98
-10.6625	-85.9
-10.6025	-84.8
-10.515	-82.72
-10.4475	-80.67
-10.3675	-78.56
-10.29	-76.51
-10.21	-74.55
-10.125	-72.54
-10.0425	-70.55
-9.955	-68.62
-9.87	-66.76
-9.785	-64.83
-9.7075	-62.93
-9.6325	-61.1
-9.55	-59.23
-9.495	-58.35
-9.42	-56.51
-9.335	-54.68
-9.295	-53.82
-9.2175	-52.08
-9.1375	-50.27
-9.0575	-48.59
-8.975	-46.88
-8.9275	-45.96
-8.84	-44.37
-8.7625	-42.66
-8.685	-41.01
-8.5975	-39.33
-8.5175	-37.67
-8.43	-36.08
-8.385	-35.29
-8.3	-33.67
-8.2175	-32.08
-8.17	-31.34
-8.0875	-29.78
-8.0025	-28.26
-7.91	-26.82
-7.8175	-25.35
-7.7275	-23.88
-7.645	-22.45
-7.5575	-21.07
-7.5175	-20.37
-7.4325	-19.02
-7.3375	-17.64
-7.255	-16.36
-7.1625	-15.08
-7.1125	-14.43
-7.025	-13.18
-6.9775	-12.51
-6.8975	-11.35
-6.8125	-10.06
-6.73	-8.899
-6.64	-7.767
-6.5475	-6.605
-6.4625	-5.474
-6.37	-4.404
-6.3275	-3.761
-6.2775	-3.333
-6.19	-2.202
-6.1075	-1.193
-6.0525	-0.7033
-5.97	0.367
-5.9175	0.8562
-5.83	1.774
-5.7425	2.752
-5.6875	3.241
-5.6	4.128
-5.545	4.618
-5.4575	5.474
-5.4075	5.871
-5.3225	6.697
-5.2425	7.584
-5.185	7.859
-5.095	8.746
-5.0425	9.052
-4.9575	9.908
-4.905	10.15
-4.815	10.95
-4.76	11.25
-4.675	11.99
-4.59	12.72
-4.49825	13.33
-4.399	14.01
-4.306	14.68
-4.25125	14.95
-4.16075	15.66
-4.1085	15.93
-4.018	16.64
-3.9645	16.91
-3.8775	17.61
-3.82675	17.92
-3.73625	18.62
-3.684	18.9
-3.592	19.63
-3.541	19.94
-3.4515	20.61
-3.39825	20.98
-3.29225	21.68
-3.21125	22.42
-3.156	22.72
-3.06575	23.49
-3.01125	23.76
-2.919	24.53
-2.82225	25.26
-1.66	34.95
-1.60575	35.29
-1.5195	36.24
-1.4245	37.09
-1.32925	37.92
-1.28375	38.44
-1.19	39.23
-1.10675	40.24
-1.0555	40.61
-0.96175	41.62
-0.9165	42.08
-0.82725	43
-0.73825	44
-0.64	44.98
-0.5525	45.93
-0.46325	46.97
-0.36925	47.89
-0.327	48.5
-0.23475	49.48
-0.13225	50.43
-0.049	51.59
0.040275	52.63
0.13535	53.58
0.179375	54.22
0.2729	55.26
0.3637	56.36
0.405925	56.88
0.513375	58.04
0.5571	58.5
0.6585	59.66
0.697675	60.21
0.7824	61.34
0.83975	61.92
0.92295	63.06
1.0195	64.25
1.11475	65.32
1.2025	66.51
1.29	67.67
1.387	68.77
1.480675	69.91
1.526	70.58
1.61515	71.71
1.664975	72.35
1.752625	73.51
1.837275	74.74
1.934175	75.99
2.02485	77.06
2.108	78.41
2.200125	79.57
2.2953	80.67
2.38445	81.98
2.481125	83.24
2.57025	84.31
2.6125	85.07
2.70475	86.24
2.75	86.94
2.8425	88.07
2.93325	89.32
3.0375	90.67
3.1265	91.8
3.21425	93.02
3.29725	94.37
3.34725	94.95
3.44075	96.27
3.53625	97.4
3.5785	98.13
3.67075	99.26
3.76	100.6
3.80375	101.2
3.8975	102.5
3.94425	103.1
4.0395	104.4
4.085	105
4.17825	106.4
4.26475	107.7
4.36	108.9
4.4445	110.3
4.54875	111.6
4.63675	112.8
4.71825	114.2
4.8045	115.5
4.9055	116.7
5.00375	118
5.087	119.4
5.1685	120.7
5.26675	121.9
5.3105	122.6
5.401	123.8
5.5	125.2
5.54725	125.8
5.63075	127.2
5.6735	127.6
5.7665	129.1
5.81975	129.6
5.90275	131
6.0025	132.4
6.048	132.9
6.14525	134.3
6.18225	134.8
6.2665	136.2
6.37525	137.3
6.45925	138.6
6.5515	140
6.6335	141.1
6.73125	142.4
6.77275	143.1
6.866	144.2
6.94875	145.6
7.04	146.9
7.14	148.1
7.1925	148.8
7.275	149.9
7.3425	151.2
7.4225	152.6
7.4775	153.1
7.5625	154.5
7.6175	154.9
7.7025	156.2
7.7625	156.8
7.8525	158
7.935	159.4
8.0175	160.5
8.0725	161.2
8.17	162.4
8.26	163.7
8.3475	164.9
8.4325	166.2
8.485	166.8
8.5775	168
8.6225	168.6
8.715	169.8
8.76	170.5
8.85	171.6
8.9325	172.9
9.015	174.2
9.1075	175.4
9.2	176.5
9.3025	177.9
9.355	178.4
9.4425	179.6
9.5175	181
9.62	182.2
9.67	182.8
9.7225	183.3
9.805	184.6
9.8975	185.9
9.945	186.4
10.0375	187.7
10.1325	189
10.1775	189.4
10.225	190.1
10.3075	191.2
10.3925	192.5
10.4375	193.2
10.5275	194.3
10.62	195.6
10.72	196.9
10.77	197.3
10.8175	198
10.91	199.1
10.985	200.4
11.035	201
11.135	202.1
11.2275	203.4
11.28	203.8
11.3725	205
11.4625	206.4
11.5175	206.7
11.6075	208
11.6925	209.2
11.7825	210.3
11.8775	211.4
11.9325	211.9
12.03	213.1
12.125	214.1
12.2225	215.1
12.315	216.2
12.38	217.4
12.46	218.5
12.53	218.7
12.5875	219.5
12.6475	219.8
12.74	221.1
12.795	221.3
12.8775	222.4
12.9675	223.5
13.07	224.6
13.12	224.8
13.205	225.9
13.2925	226.9
13.3425	227.2
13.4475	228.1
13.5025	228.8
13.555	229.1
13.6475	230
13.725	231.1
13.7825	231.2
13.87	232.1
13.925	232.7
14.0175	233.3
14.1175	234.1
14.2125	234.9
14.295	235.8
14.35	236.2
14.445	236.8
14.54	237.6
14.5925	238.2
14.68	238.9
14.77	239.5
14.8175	240
14.875	240.1
14.975	240.7
15.0675	241.5
15.1625	242.3
15.215	242.7
15.3075	243.2
15.4025	243.8
15.49	244.3
15.5425	245
15.6525	245.6
15.74	246
15.7625	245.2
15.7925	240.7
15.8175	235.7
15.815	229
15.795	223.9
15.7375	219.1
15.67	214.9
15.585	211
15.505	207.3
15.4225	203.9
15.34	200.8
15.2625	197.9
15.1875	194.8
15.115	191.6
15.0375	188.4
14.9625	185.5
14.8725	182.6
14.7925	179.7
14.72	176.7
14.64	173.8
14.5575	171.2
14.4775	168.3
14.3975	165.4
14.3475	164.2
14.27	161.3
14.2	158.5
14.12	155.8
14.07	154.5
13.99	151.8
13.9	149.1
13.855	147.9
13.7675	145.1
13.7325	143.9
13.6625	141.3
13.615	140.2
13.5325	137.5
13.4425	135
13.3575	132.6
13.2575	130.2
13.1875	127.6
13.1175	125.4
13.0275	123.1
12.9425	120.7
12.865	118.3
12.7875	115.9
12.7075	113.7
12.5975	111.3
12.4975	109
12.415	106.8
12.35	104.6
12.2825	102.2
12.2	100.1
12.15	98.93
12.0625	96.79
11.9775	94.68
11.925	93.54
11.8375	91.46
11.7525	89.35
11.675	87.12
11.585	85.1
11.495	83.12
11.4125	80.91
11.3275	78.96
11.24	77.06
11.185	75.96
11.0975	74.06
11.0125	71.99
10.94	70.06
10.855	68.29
10.7725	66.33
10.6725	64.43
10.59	62.57
10.5375	61.62
10.46	59.85
10.3725	58.07
10.3075	56.27
10.2175	54.65
10.1225	52.93
10.045	51.13
9.995	50.46
9.9125	48.68
9.8275	47.09
9.7475	45.47
9.695	44.65
9.595	43.12
9.51	41.41
9.435	39.88
9.345	38.41
9.24	36.76
9.145	35.38
9.0625	33.91
8.9775	32.41
8.9325	31.77
8.855	30.3
8.8	29.6
8.7175	28.26
8.6275	26.85
8.535	25.56
8.4925	24.86
8.4025	23.55
8.315	22.2
8.2325	20.86
8.095	19.08
7.9975	17.92
7.92	16.73
7.8325	15.44
7.7775	14.98
7.6875	13.73
7.6325	13.21
7.545	12.05
7.4925	11.56
7.4125	10.43
7.3375	9.388
7.2525	8.348
7.1625	7.278
7.105	6.819
7.04475	6.33
6.965	5.352
6.8755	4.342
6.78025	3.456
6.6825	2.538
6.6305	2.079
6.544	1.254
6.45325	0.3058
6.3985	0
6.308	-0.9174
6.25375	-1.254
6.16775	-2.11
6.11125	-2.446
6.0095	-3.241
5.95375	-3.547
5.87575	-4.312
5.816	-4.648
5.724	-5.352
5.66975	-5.718
5.58325	-6.422
5.5265	-6.697
5.4415	-7.37
5.38225	-7.614
5.29275	-8.287
5.235	-8.624
5.15075	-9.235
5.09775	-9.572
5.007	-10.15
4.951	-10.49
4.8635	-11.07
4.809	-11.44
4.72125	-11.96
4.617	-12.51
4.51275	-13.15
4.45975	-13.39
4.372	-14.07
4.2905	-14.65
4.2345	-14.98
4.17575	-15.17
4.0805	-15.84
3.99	-16.42
3.8825	-16.97
3.79325	-17.61
3.70575	-18.29
3.65125	-18.59
3.55925	-19.27
3.46375	-19.82
3.361	-20.52
3.269	-21.22
3.216	-21.5
3.12675	-22.2
3.027	-22.87
2.92725	-23.52
2.83375	-24.28
2.78225	-24.56
2.693	-25.38
2.6415	-25.66
2.5585	-26.51
2.4648	-27.25
2.375625	-28.01
2.28475	-28.81
2.2001	-29.57
2.10945	-30.3
2.067125	-30.79
2.014275	-31.13
1.923625	-31.96
1.831475	-32.78
1.7378	-33.64
1.65465	-34.56
1.553225	-35.38
1.4565	-36.21
1.41125	-36.73
1.3145	-37.61
1.26775	-38.04
1.177	-39.02
1.08325	-39.94
0.9925	-40.85
0.892825	-41.86
0.80225	-42.84
0.706975	-43.73
0.62075	-44.74
0.525725	-45.75
0.477175	-46.18
0.38815	-47.25
0.29585	-48.26
0.2461	-48.78
0.155325	-49.85
0.105525	-50.3
0.020775	-51.34
-0.071525	-52.44
-0.171	-53.52
-0.26175	-54.59
-0.3055	-55.11
-0.38875	-56.18
-0.47775	-57.25
-0.57	-58.32
-0.6655	-59.48
-0.7545	-60.61
-0.84225	-61.77
-0.9285	-62.87
-0.98425	-63.42
-1.063	-64.62
-1.149	-65.81
-1.23825	-66.94
-1.33925	-68.16
-1.43	-69.42
-1.4815	-69.97
-1.57075	-71.19
-1.657	-72.47
-1.71275	-72.99
-1.802	-74.31
-1.85325	-74.89
-1.9305	-76.11
-1.98325	-76.79
-2.071	-78.07
-2.1645	-79.29
-2.21625	-79.94
-2.30225	-81.19
-2.35525	-81.83
-2.44125	-83.12
-2.5245	-84.46
-2.57725	-85.07
-2.674	-86.39
-2.72525	-87
-2.8145	-88.35
-2.902	-89.69
-2.9975	-90.94
-3.09175	-92.23
-3.16775	-93.48
-3.25725	-94.8
-3.314	-95.41
-3.402	-96.72
-3.45375	-97.37
-3.53575	-98.65
-3.61675	-100
-3.6695	-100.7
-3.765	-102
-3.842	-103.2
-3.93675	-104.6
-4.02575	-105.9
-4.065	-106.5
-4.1595	-107.9
-4.2465	-109.2
-4.3435	-110.4
-4.4265	-111.8
-4.5205	-113.1
-4.6	-114.4
-4.6825	-115.7
-4.775	-117
-4.87	-118.4
-4.9575	-119.7
-5.0425	-121
-5.1375	-122.3
-5.215	-123.7
-5.305	-125
-5.3925	-126.3
-5.485	-127.7
-5.565	-129
-5.6175	-129.6
-5.7125	-131
-5.8025	-132.3
-5.88	-133.6
-5.93	-134.3
-6.01	-135.6
-6.0675	-136.2
-6.16	-137.6
-6.235	-138.9
-6.29	-139.6
-6.37	-140.9
-6.4225	-141.6
-6.51	-143
-6.5975	-144.2
-6.6775	-145.6
-6.7725	-146.9
-6.865	-148.3
-6.945	-149.5
-7.035	-150.9
-7.125	-152.2
-7.2225	-153.5
-7.3075	-154.8
-7.395	-156.1
-7.4725	-157.4
-7.565	-158.7
-7.65	-160
-7.7425	-161.2
-7.8325	-162.6
-7.9175	-163.9
-8.0075	-165.2
-8.095	-166.4
-8.1775	-167.6
-8.265	-169
-8.3525	-170.2
-8.435	-171.4
-8.5175	-172.7
-8.61	-174
-8.695	-175.2
-8.7775	-176.4
-8.8575	-177.7
-8.95	-178.9
-9.035	-180.2
-9.1225	-181.5
-9.2025	-182.7
-9.29	-183.9
-9.3825	-185.3
-9.4775	-186.5
-9.5625	-187.9
-9.6475	-189
-9.6975	-189.7
-9.7825	-191
-9.865	-192.3
-9.9175	-192.9
-10	-194.2
-10.0875	-195.4
-10.14	-196
-10.2225	-197.3
-10.31	-198.6
-10.3975	-199.8
-10.4875	-201
-10.5775	-202.3
-10.6625	-203.5
-10.75	-204.8
-10.845	-206
-10.9275	-207.2
-11.0125	-208.4
-11.1	-209.7
-11.195	-210.9
-11.285	-212.1
-11.375	-213.3
-11.4625	-214.4
-11.5475	-215.6
-11.635	-216.8
-11.73	-218
-11.8225	-219.2
-11.9	-220.3
-11.99	-221.4
-12.0825	-222.4
-12.1725	-223.6
-12.2575	-224.7
-12.35	-225.9
-12.4425	-227
-12.5275	-228.2
-12.62	-229.2
-12.7	-230.1
-12.79	-231.2
-12.85	-231.9
-12.9325	-232.9
-13.0125	-233.8
-13.1025	-234.7
-13.195	-235.7
-13.2925	-236.7
-13.375	-237.7
-13.4625	-238.6
-13.5575	-239.5
-13.655	-240.4
-13.735	-241.2
-13.8125	-241.9
-13.9025	-242.7
-13.995	-243.6
-14.0825	-244.4
-14.17	-245.2
-14.255	-245.8
-14.3125	-243.3
-14.3275	-238.3
-14.3525	-229.8
-14.315	-224.7
-14.25	-219.9
-14.1875	-215.7
-14.115	-212
-14.0475	-208.5
-13.9725	-205.1
-13.9	-202.1
-13.8275	-199
-13.765	-196
-13.695	-192.9
-13.615	-189.9
-13.54	-186.8
-13.46	-184
-13.39	-181.2
-13.3225	-178.4
-13.24	-175.6
-13.155	-172.7
-13.075	-169.9
-13.005	-167.1
-12.93	-164.5
-12.8575	-161.8
-12.7825	-159.3
-12.6975	-156.6
-12.62	-153.9
-12.5475	-151.3
-12.4775	-148.9
-12.395	-146.4
-12.3225	-143.9
-12.2425	-141.4
-12.1625	-138.9
-12.0825	-136.4
-11.9975	-134.1
-11.92	-131.7
-11.8475	-129.3
-11.77	-126.9
-11.6825	-124.5
